Season,Age,Team,Lg,Pos,G,MP, ,FG_player Shooting %,2P_player Shooting %,3P_player Shooting %,eFG_player Shooting %,FT_player Shooting %,TS_player Shooting %,FTr_player Shooting %,3PAr_player Shooting %, ,FG_League Shooting %,2P_League Shooting %,3P_League Shooting %,eFG_League Shooting %,FT_League Shooting %,TS_League Shooting %,FTr_League Shooting %,3PAr_League Shooting %, ,FG+_League-Adjusted,2P+_League-Adjusted,3P+_League-Adjusted,eFG+_League-Adjusted,FT+_League-Adjusted,TS+_League-Adjusted,FTr+_League-Adjusted,3PAr+_League-Adjusted, ,FG Add,TS Add,Player_link
2019-20,25,BOS,NBA,PF,69,1011,,.408,.464,.378,.531,.875,.562,.163,.648,,.460,.524,.358,.529,.773,.565,.260,.384,,89,89,106,100,113,99,63,169,,.7,-1.3,https://www.basketball-reference.com/players/o/ojelese01.html
2004-05,22,CHA,NBA,PF,73,2600,,.447,.447,.000,.447,.609,.479,.342,.001,,.448,.470,.356,.482,.756,.529,.324,.196,,100,95,,93,81,90,105,1,,-71.6,-116.8,https://www.basketball-reference.com/players/o/okafoem01.html
2005-06,23,CHA,NBA,PF,26,874,,.415,.415,,.415,.656,.464,.396,.000,,.454,.478,.358,.490,.745,.536,.333,.202,,91,87,,85,88,87,119,,,-47.7,-53.4,https://www.basketball-reference.com/players/o/okafoem01.html
2006-07,24,CHA,NBA,C,67,2329,,.532,.532,,.532,.593,.554,.399,.000,,.458,.485,.358,.496,.752,.541,.327,.212,,116,110,,107,79,102,122,,,53.4,21.1,https://www.basketball-reference.com/players/o/okafoem01.html
2007-08,25,CHA,NBA,C,82,2718,,.535,.535,,.535,.570,.553,.435,.000,,.457,.484,.362,.497,.755,.540,.306,.222,,117,110,,108,75,102,142,,,64.5,26.0,https://www.basketball-reference.com/players/o/okafoem01.html
2008-09,26,CHA,NBA,C,82,2691,,.561,.561,,.561,.594,.581,.478,.000,,.459,.485,.367,.500,.771,.544,.306,.224,,122,116,,112,77,107,156,,,94.3,67.7,https://www.basketball-reference.com/players/o/okafoem01.html
2009-10,27,NOH,NBA,C,82,2370,,.530,.530,,.530,.562,.547,.418,.000,,.461,.492,.355,.501,.759,.543,.300,.222,,115,108,,106,74,101,139,,,39.0,6.7,https://www.basketball-reference.com/players/o/okafoem01.html
2010-11,28,NOH,NBA,C,72,2287,,.573,.574,.000,.573,.562,.584,.492,.002,,.459,.487,.358,.498,.763,.541,.300,.222,,125,118,,115,74,108,164,1,,77.7,54.7,https://www.basketball-reference.com/players/o/okafoem01.html
2011-12,29,NOH,NBA,C,27,781,,.533,.533,,.533,.513,.539,.346,.000,,.448,.477,.349,.487,.752,.527,.276,.226,,119,112,,109,68,102,125,,,19.4,6.1,https://www.basketball-reference.com/players/o/okafoem01.html
2012-13,30,WAS,NBA,C,79,2052,,.477,.477,,.477,.571,.496,.278,.000,,.453,.483,.359,.496,.753,.535,.271,.243,,105,99,,96,76,93,103,,,-26.1,-59.4,https://www.basketball-reference.com/players/o/okafoem01.html
2017-18,35,NOP,NBA,C,26,353,,.505,.505,,.505,.818,.544,.232,.000,,.460,.510,.362,.521,.767,.556,.252,.337,,110,99,,97,107,98,92,,,-3.0,-2.4,https://www.basketball-reference.com/players/o/okafoem01.html
2015-16,20,PHI,NBA,C,53,1591,,.508,.511,.167,.509,.686,.536,.248,.008,,.452,.491,.354,.502,.757,.541,.276,.285,,112,104,47,101,91,99,90,3,,10.1,-9.8,https://www.basketball-reference.com/players/o/okafoja01.html
2016-17,21,PHI,NBA,C,50,1134,,.514,.514,,.514,.671,.546,.336,.000,,.457,.503,.357,.514,.772,.552,.271,.316,,112,102,,100,87,99,124,,,.1,-7.1,https://www.basketball-reference.com/players/o/okafoja01.html
2017-18,22,TOT,NBA,C,28,353,,.558,.567,.250,.562,.724,.584,.210,.029,,.460,.510,.362,.521,.767,.556,.252,.337,,121,111,69,108,94,105,83,9,,11.2,8.3,https://www.basketball-reference.com/players/o/okafoja01.html
2017-18,22,PHI,NBA,C,2,25,,.444,.444,,.444,.500,.465,.444,.000,,.460,.510,.362,.521,.767,.556,.252,.337,,97,87,,85,65,84,176,,,-1.4,-2.0,https://www.basketball-reference.com/players/o/okafoja01.html
2017-18,22,BRK,NBA,C,26,328,,.566,.576,.250,.570,.760,.593,.194,.031,,.460,.510,.362,.521,.767,.556,.252,.337,,123,113,69,109,99,107,77,9,,12.5,10.3,https://www.basketball-reference.com/players/o/okafoja01.html
2018-19,23,NOP,NBA,C,59,935,,.586,.591,.200,.587,.663,.603,.246,.014,,.461,.519,.355,.524,.766,.560,.259,.359,,127,114,56,112,87,108,95,4,,45.5,35.0,https://www.basketball-reference.com/players/o/okafoja01.html
2019-20,24,NOP,NBA,C,30,467,,.624,.629,.333,.627,.645,.642,.383,.018,,.460,.524,.358,.529,.773,.565,.260,.384,,136,120,93,118,83,114,147,5,,31.7,29.2,https://www.basketball-reference.com/players/o/okafoja01.html
2018-19,21,PHO,NBA,PG,53,958,,.393,.475,.295,.460,.787,.489,.162,.455,,.461,.519,.355,.524,.766,.560,.259,.359,,85,91,83,88,103,87,63,127,,-37.0,-43.7,https://www.basketball-reference.com/players/o/okoboel01.html
2019-20,22,PHO,NBA,PG,55,719,,.398,.427,.352,.467,.704,.516,.392,.392,,.460,.524,.358,.529,.773,.565,.260,.384,,86,82,98,88,91,91,151,102,,-22.4,-20.7,https://www.basketball-reference.com/players/o/okoboel01.html
2018-19,20,MIN,NBA,SG,74,1757,,.386,.464,.279,.445,.728,.492,.319,.423,,.461,.519,.355,.524,.766,.560,.259,.359,,84,89,79,85,95,88,123,118,,-80.6,-78.3,https://www.basketball-reference.com/players/o/okogijo01.html
2019-20,21,MIN,NBA,SG,62,1547,,.427,.529,.266,.479,.796,.553,.480,.387,,.460,.524,.358,.529,.773,.565,.260,.384,,93,101,74,91,103,98,184,101,,-39.9,-11.4,https://www.basketball-reference.com/players/o/okogijo01.html
2019-20,20,MIA,NBA,PF,5,26,,.600,.750,.000,.600,.500,.595,.400,.200,,.460,.524,.358,.529,.773,.565,.260,.384,,130,143,,113,65,105,154,52,,.7,.4,https://www.basketball-reference.com/players/o/okpalkz01.html
2013-14,21,ORL,NBA,PG,80,2487,,.419,.448,.327,.458,.780,.514,.340,.241,,.454,.488,.360,.501,.756,.541,.284,.260,,92,92,91,91,103,95,120,93,,-80.0,-57.9,https://www.basketball-reference.com/players/o/oladivi01.html
2014-15,22,ORL,NBA,SG,72,2573,,.435,.464,.339,.474,.819,.527,.295,.228,,.449,.485,.350,.496,.750,.534,.273,.268,,97,96,97,96,109,99,108,85,,-47.0,-18.6,https://www.basketball-reference.com/players/o/oladivi01.html
2015-16,23,ORL,NBA,SG,72,2379,,.438,.475,.347,.489,.830,.534,.255,.291,,.452,.491,.354,.502,.757,.541,.276,.285,,97,97,98,97,110,99,92,102,,-26.8,-14.6,https://www.basketball-reference.com/players/o/oladivi01.html
2016-17,24,OKC,NBA,SG,67,2222,,.442,.491,.361,.510,.753,.534,.165,.378,,.457,.503,.357,.514,.772,.552,.271,.316,,97,98,101,99,98,97,61,119,,-6.5,-37.5,https://www.basketball-reference.com/players/o/oladivi01.html
2017-18,25,IND,NBA,SG,75,2552,,.477,.527,.371,.537,.799,.577,.274,.323,,.460,.510,.362,.521,.767,.556,.252,.337,,104,103,103,103,104,104,109,96,,42.2,62.2,https://www.basketball-reference.com/players/o/oladivi01.html
2018-19,26,IND,NBA,SG,36,1147,,.423,.470,.343,.486,.731,.519,.240,.367,,.461,.519,.355,.524,.766,.560,.259,.359,,92,91,96,93,95,93,93,102,,-44.5,-52.5,https://www.basketball-reference.com/players/o/oladivi01.html
2019-20,27,IND,NBA,SG,19,528,,.394,.451,.317,.461,.814,.506,.240,.423,,.460,.524,.358,.529,.773,.565,.260,.384,,86,86,89,87,105,90,92,110,,-33.2,-32.2,https://www.basketball-reference.com/players/o/oladivi01.html
2013-14,22,BOS,NBA,C,70,1400,,.466,.500,.351,.506,.811,.546,.243,.227,,.454,.488,.360,.501,.756,.541,.284,.260,,103,103,98,101,107,101,86,88,,4.9,5.9,https://www.basketball-reference.com/players/o/olynyke01.html
2014-15,23,BOS,NBA,C,64,1423,,.475,.538,.349,.533,.684,.558,.258,.331,,.449,.485,.350,.496,.750,.534,.273,.268,,106,111,100,108,91,104,94,124,,39.4,28.0,https://www.basketball-reference.com/players/o/olynyke01.html
2015-16,24,BOS,NBA,C,69,1395,,.455,.485,.405,.531,.750,.561,.230,.378,,.452,.491,.354,.502,.757,.541,.276,.285,,101,99,114,106,99,104,83,133,,32.2,24.2,https://www.basketball-reference.com/players/o/olynyke01.html
2016-17,25,BOS,NBA,C,75,1538,,.512,.608,.354,.579,.732,.603,.242,.378,,.457,.503,.357,.514,.772,.552,.271,.316,,112,121,99,113,95,109,89,120,,66.1,57.0,https://www.basketball-reference.com/players/o/olynyke01.html
2017-18,26,MIA,NBA,PF,76,1779,,.497,.590,.379,.580,.770,.612,.274,.440,,.460,.510,.362,.521,.767,.556,.252,.337,,108,116,105,111,100,110,109,131,,75.1,79.4,https://www.basketball-reference.com/players/o/olynyke01.html
2018-19,27,MIA,NBA,PF,79,1812,,.463,.604,.354,.563,.822,.610,.328,.566,,.461,.519,.355,.524,.766,.560,.259,.359,,100,116,100,107,107,109,127,158,,43.7,64.7,https://www.basketball-reference.com/players/o/olynyke01.html
2019-20,28,MIA,NBA,C,67,1300,,.462,.543,.406,.582,.860,.621,.251,.588,,.460,.524,.358,.529,.773,.565,.260,.384,,100,104,113,110,111,110,97,153,,42.1,49.8,https://www.basketball-reference.com/players/o/olynyke01.html
2019-20,22,UTA,NBA,SF,10,109,,.375,.385,.368,.484,.800,.512,.156,.594,,.460,.524,.358,.529,.773,.565,.260,.384,,82,73,103,92,104,91,60,155,,-2.8,-3.6,https://www.basketball-reference.com/players/o/onimi01.html
2013-14,26,TOT,NBA,PF,5,30,,.200,.200,,.200,.500,.255,.400,.000,,.454,.488,.360,.501,.756,.541,.284,.260,,44,41,,40,66,47,141,,,-3.0,-3.4,https://www.basketball-reference.com/players/o/onuakar01.html
2013-14,26,NOP,NBA,PF,3,25,,.250,.250,,.250,.500,.307,.500,.000,,.454,.488,.360,.501,.756,.541,.284,.260,,55,51,,50,66,57,176,,,-2.0,-2.3,https://www.basketball-reference.com/players/o/onuakar01.html
2013-14,26,CLE,NBA,PF,2,5,,.000,.000,,.000,,.000,.000,.000,,.454,.488,.360,.501,.756,.541,.284,.260,,,,,,,,,,,-1.0,-1.1,https://www.basketball-reference.com/players/o/onuakar01.html
2014-15,27,MIN,NBA,C,6,68,,.857,.857,,.857,.375,.770,.571,.000,,.449,.485,.350,.496,.750,.534,.273,.268,,191,177,,173,50,144,209,,,10.1,8.3,https://www.basketball-reference.com/players/o/onuakar01.html
2016-17,29,ORL,NBA,C,8,28,,.500,.500,,.500,,.500,.000,.000,,.457,.503,.357,.514,.772,.552,.271,.316,,109,99,,97,,91,,,,-0.1,-0.4,https://www.basketball-reference.com/players/o/onuakar01.html
2016-17,20,HOU,NBA,C,5,52,,.714,.714,,.714,1.000,.799,.571,.000,,.457,.503,.357,.514,.772,.552,.271,.316,,156,142,,139,130,145,211,,,2.8,4.3,https://www.basketball-reference.com/players/o/onuakch01.html
2017-18,21,HOU,NBA,C,1,22,,.400,.400,,.400,,.400,.000,.000,,.460,.510,.362,.521,.767,.556,.252,.337,,87,78,,77,,72,,,,-1.2,-1.6,https://www.basketball-reference.com/players/o/onuakch01.html
2011-12,21,ORL,NBA,PF,16,187,,.567,.586,.000,.567,.440,.549,.833,.033,,.448,.477,.349,.487,.752,.527,.276,.226,,127,123,,116,58,104,302,15,,4.8,1.8,https://www.basketball-reference.com/players/o/ortonda01.html
2012-13,22,OKC,NBA,C,13,104,,.462,.462,,.462,.529,.493,.654,.000,,.453,.483,.359,.496,.753,.535,.271,.243,,102,96,,93,70,92,242,,,-1.8,-2.8,https://www.basketball-reference.com/players/o/ortonda01.html
2013-14,23,PHI,NBA,C,22,251,,.447,.447,,.447,.767,.540,.638,.000,,.454,.488,.360,.501,.756,.541,.284,.260,,98,92,,89,101,100,225,,,-5.1,-0.1,https://www.basketball-reference.com/players/o/ortonda01.html
2017-18,22,CLE,NBA,SF,61,672,,.484,.586,.368,.570,.565,.577,.247,.468,,.460,.510,.362,.521,.767,.556,.252,.337,,105,115,102,109,74,104,98,139,,18.1,8.6,https://www.basketball-reference.com/players/o/osmande01.html
2018-19,23,CLE,NBA,SF,76,2444,,.426,.489,.348,.504,.779,.536,.214,.443,,.461,.519,.355,.524,.766,.560,.259,.359,,93,94,98,96,102,96,83,124,,-34.8,-42.8,https://www.basketball-reference.com/players/o/osmande01.html
2019-20,24,CLE,NBA,SF,65,1910,,.437,.496,.383,.538,.670,.552,.154,.527,,.460,.524,.358,.529,.773,.565,.260,.384,,95,95,107,102,87,98,59,137,,10.9,-16.5,https://www.basketball-reference.com/players/o/osmande01.html
2015-16,20,WAS,NBA,SF,63,671,,.426,.492,.317,.486,.633,.507,.232,.374,,.452,.491,.354,.502,.757,.541,.276,.285,,94,100,89,97,84,94,84,131,,-7.0,-15.7,https://www.basketball-reference.com/players/o/oubreke01.html
2016-17,21,WAS,NBA,SF,79,1605,,.421,.520,.287,.482,.758,.516,.224,.425,,.457,.503,.357,.514,.772,.552,.271,.316,,92,103,80,94,98,93,83,135,,-28.1,-35.4,https://www.basketball-reference.com/players/o/oubreke01.html
2017-18,22,WAS,NBA,SF,81,2231,,.403,.456,.342,.482,.820,.534,.295,.467,,.460,.510,.362,.521,.767,.556,.252,.337,,87,89,94,93,107,96,117,139,,-61.5,-39.7,https://www.basketball-reference.com/players/o/oubreke01.html
2018-19,23,TOT,NBA,SF,69,1935,,.445,.530,.320,.509,.775,.551,.290,.401,,.461,.519,.355,.524,.766,.560,.259,.359,,97,102,90,97,101,99,112,112,,-24.7,-15.5,https://www.basketball-reference.com/players/o/oubreke01.html
2018-19,23,WAS,NBA,SF,29,755,,.433,.526,.311,.500,.800,.545,.279,.433,,.461,.519,.355,.524,.766,.560,.259,.359,,94,101,87,95,104,97,108,121,,-14.8,-10.2,https://www.basketball-reference.com/players/o/oubreke01.html
2018-19,23,PHO,NBA,SF,40,1180,,.453,.532,.325,.515,.761,.555,.296,.384,,.461,.519,.355,.524,.766,.560,.259,.359,,98,102,92,98,99,99,114,107,,-10.0,-5.3,https://www.basketball-reference.com/players/o/oubreke01.html
2019-20,24,PHO,NBA,SF,56,1933,,.452,.511,.352,.517,.780,.560,.298,.372,,.460,.524,.358,.529,.773,.565,.260,.384,,98,97,98,98,101,99,114,97,,-19.6,-9.2,https://www.basketball-reference.com/players/o/oubreke01.html
2003-04,19,POR,NBA,PF,8,19,,.429,.429,,.429,.500,.457,.571,.000,,.439,.460,.347,.471,.752,.516,.303,.187,,98,93,,91,67,88,188,,,-0.6,-1.0,https://www.basketball-reference.com/players/o/outlatr01.html
2004-05,20,POR,NBA,SF,59,793,,.498,.502,.400,.506,.653,.532,.281,.037,,.448,.470,.356,.482,.756,.529,.324,.196,,111,107,113,105,86,100,87,19,,12.4,1.4,https://www.basketball-reference.com/players/o/outlatr01.html
2005-06,21,POR,NBA,PF,69,1153,,.440,.470,.264,.459,.697,.491,.242,.144,,.454,.478,.358,.490,.745,.536,.333,.202,,97,98,74,94,93,92,73,71,,-22.6,-36.1,https://www.basketball-reference.com/players/o/outlatr01.html
2006-07,22,POR,NBA,PF,67,1532,,.434,.445,.270,.443,.790,.499,.319,.065,,.458,.485,.358,.496,.752,.541,.327,.212,,95,92,75,89,105,92,98,31,,-60.9,-55.3,https://www.basketball-reference.com/players/o/outlatr01.html
2007-08,23,POR,NBA,PF,82,2186,,.433,.437,.396,.453,.742,.499,.305,.105,,.457,.484,.362,.497,.755,.540,.306,.222,,95,90,109,91,98,92,100,47,,-85.0,-89.4,https://www.basketball-reference.com/players/o/outlatr01.html
2008-09,24,POR,NBA,SF,81,2246,,.453,.482,.377,.505,.723,.540,.285,.278,,.459,.485,.367,.500,.771,.544,.306,.224,,99,99,103,101,94,99,93,124,,9.4,-7.4,https://www.basketball-reference.com/players/o/outlatr01.html
2009-10,25,TOT,NBA,SF,34,730,,.392,.398,.381,.463,.831,.503,.210,.374,,.461,.492,.355,.501,.759,.543,.300,.222,,85,81,107,92,109,93,70,168,,-21.4,-24.3,https://www.basketball-reference.com/players/o/outlatr01.html
2009-10,25,POR,NBA,SF,11,231,,.376,.371,.387,.436,.875,.488,.238,.307,,.461,.492,.355,.501,.759,.543,.300,.222,,82,76,109,87,115,90,79,138,,-13.1,-12.1,https://www.basketball-reference.com/players/o/outlatr01.html
2009-10,25,LAC,NBA,SF,23,499,,.400,.415,.378,.478,.800,.512,.194,.411,,.461,.492,.355,.501,.759,.543,.300,.222,,87,84,107,95,105,94,65,185,,-8.3,-12.2,https://www.basketball-reference.com/players/o/outlatr01.html
2010-11,26,NJN,NBA,SF,82,2358,,.375,.413,.302,.427,.772,.469,.234,.345,,.459,.487,.358,.498,.763,.541,.300,.222,,82,85,84,86,101,87,78,155,,-104.6,-117.0,https://www.basketball-reference.com/players/o/outlatr01.html
2011-12,27,SAC,NBA,SF,39,500,,.343,.383,.267,.389,.674,.428,.263,.343,,.448,.477,.349,.487,.752,.527,.276,.226,,77,80,76,80,90,81,95,152,,-34.6,-38.8,https://www.basketball-reference.com/players/o/outlatr01.html
2012-13,28,SAC,NBA,SF,38,444,,.418,.472,.280,.458,.731,.500,.294,.282,,.453,.483,.359,.496,.753,.535,.271,.243,,92,98,78,92,97,94,109,116,,-13.7,-13.7,https://www.basketball-reference.com/players/o/outlatr01.html
2013-14,29,SAC,NBA,SF,63,1065,,.399,.426,.350,.462,.808,.492,.160,.359,,.454,.488,.360,.501,.756,.541,.284,.260,,88,87,97,92,107,91,56,138,,-25.7,-34.4,https://www.basketball-reference.com/players/o/outlatr01.html
2005-06,25,UTA,NBA,PG,23,210,,.365,.414,.188,.385,.667,.421,.243,.216,,.454,.478,.358,.490,.745,.536,.333,.202,,80,87,52,79,89,79,73,107,,-15.5,-18.8,https://www.basketball-reference.com/players/o/owensan01.html
2007-08,27,IND,NBA,PG,31,392,,.374,.328,.450,.458,.735,.504,.318,.374,,.457,.484,.362,.497,.755,.540,.306,.222,,82,68,124,92,97,93,104,168,,-8.4,-8.8,https://www.basketball-reference.com/players/o/owensan01.html
2010-11,28,TOT,NBA,SF,12,143,,.469,.474,.462,.562,.444,.556,.281,.406,,.459,.487,.358,.498,.763,.541,.300,.222,,102,97,129,113,58,103,94,183,,4.1,1.1,https://www.basketball-reference.com/players/o/owensla01.html
2010-11,28,SAS,NBA,SF,7,31,,.500,.667,.333,.583,.500,.580,.667,.500,,.459,.487,.358,.498,.763,.541,.300,.222,,109,137,93,117,65,107,222,225,,1.0,.6,https://www.basketball-reference.com/players/o/owensla01.html
2010-11,28,WAS,NBA,SF,5,112,,.462,.438,.500,.558,.400,.550,.192,.385,,.459,.487,.358,.498,.763,.541,.300,.222,,101,90,139,112,52,102,64,173,,3.1,.5,https://www.basketball-reference.com/players/o/owensla01.html
2011-12,29,NJN,NBA,SF,7,75,,.364,.333,.400,.455,.750,.509,.364,.455,,.448,.477,.349,.487,.752,.527,.276,.226,,81,70,115,93,100,97,132,201,,-0.7,-0.5,https://www.basketball-reference.com/players/o/owensla01.html
2019-20,24,PHO,NBA,PF,3,15,,.200,.333,.000,.200,1.000,.340,.400,.400,,.460,.524,.358,.529,.773,.565,.260,.384,,43,64,,38,129,60,154,104,,-3.3,-2.6,https://www.basketball-reference.com/players/o/owensta01.html
2003-04,19,ORL,NBA,C,59,664,,.389,.389,,.389,.644,.452,.514,.000,,.439,.460,.347,.471,.752,.516,.303,.187,,89,85,,82,86,88,170,,,-28.9,-27.5,https://www.basketball-reference.com/players/p/pachuza01.html
2004-05,20,MIL,NBA,C,74,1397,,.452,.453,.000,.452,.746,.526,.523,.003,,.448,.470,.356,.482,.756,.529,.324,.196,,101,96,,94,99,99,161,1,,-21.5,-3.0,https://www.basketball-reference.com/players/p/pachuza01.html
2005-06,21,ATL,NBA,C,78,2452,,.451,.452,.000,.451,.735,.530,.593,.003,,.454,.478,.358,.490,.745,.536,.333,.202,,99,95,,92,99,99,178,1,,-53.3,-8.9,https://www.basketball-reference.com/players/p/pachuza01.html
2006-07,22,ATL,NBA,C,72,2026,,.474,.475,.000,.474,.785,.562,.608,.002,,.458,.485,.358,.496,.752,.541,.327,.212,,103,98,,95,104,104,186,1,,-27.5,32.4,https://www.basketball-reference.com/players/p/pachuza01.html
2007-08,23,ATL,NBA,C,62,944,,.437,.442,.000,.437,.706,.515,.625,.012,,.457,.484,.362,.497,.755,.540,.306,.222,,96,91,,88,93,95,204,6,,-29.7,-15.5,https://www.basketball-reference.com/players/p/pachuza01.html
2008-09,24,ATL,NBA,C,77,1473,,.497,.502,.000,.497,.709,.571,.719,.009,,.459,.485,.367,.500,.771,.544,.306,.224,,108,103,,99,92,105,235,4,,-1.9,22.4,https://www.basketball-reference.com/players/p/pachuza01.html
2009-10,25,ATL,NBA,C,78,1089,,.488,.496,.000,.488,.650,.539,.581,.016,,.461,.492,.355,.501,.759,.543,.300,.222,,106,101,,97,86,99,194,7,,-6.4,-2.5,https://www.basketball-reference.com/players/p/pachuza01.html
2010-11,26,ATL,NBA,C,79,1244,,.461,.461,,.461,.754,.561,.772,.000,,.459,.487,.358,.498,.763,.541,.300,.222,,101,95,,93,99,104,257,,,-17.2,12.5,https://www.basketball-reference.com/players/p/pachuza01.html
2011-12,27,ATL,NBA,C,58,1640,,.498,.498,,.499,.741,.557,.466,.000,,.448,.477,.349,.487,.752,.527,.276,.226,,111,105,,102,98,106,169,,,7.6,24.3,https://www.basketball-reference.com/players/p/pachuza01.html
2012-13,28,ATL,NBA,C,52,1134,,.473,.479,.000,.473,.757,.534,.427,.012,,.453,.483,.359,.496,.753,.535,.271,.243,,104,99,,95,101,100,158,5,,-11.3,-0.1,https://www.basketball-reference.com/players/p/pachuza01.html
2013-14,29,MIL,NBA,C,53,1325,,.427,.428,.000,.427,.846,.502,.372,.003,,.454,.488,.360,.501,.756,.541,.284,.260,,94,88,,85,112,93,131,1,,-51.8,-31.4,https://www.basketball-reference.com/players/p/pachuza01.html
2014-15,30,MIL,NBA,C,73,1730,,.454,.456,.000,.454,.787,.505,.302,.006,,.449,.485,.350,.496,.750,.534,.273,.268,,101,94,,91,105,95,111,2,,-44.6,-34.4,https://www.basketball-reference.com/players/p/pachuza01.html
2015-16,31,DAL,NBA,C,76,2004,,.466,.469,.000,.466,.768,.549,.587,.006,,.452,.491,.354,.502,.757,.541,.276,.285,,103,95,,93,102,102,213,2,,-34.3,9.8,https://www.basketball-reference.com/players/p/pachuza01.html
2016-17,32,GSW,NBA,C,70,1268,,.534,.538,.000,.534,.778,.588,.410,.006,,.457,.503,.357,.514,.772,.552,.271,.316,,117,107,,104,101,106,152,2,,12.6,25.6,https://www.basketball-reference.com/players/p/pachuza01.html
2017-18,33,GSW,NBA,C,69,972,,.564,.567,.000,.564,.806,.612,.352,.004,,.460,.510,.362,.521,.767,.556,.252,.337,,123,111,,108,105,110,140,1,,22.8,33.8,https://www.basketball-reference.com/players/p/pachuza01.html
2018-19,34,DET,NBA,C,68,878,,.440,.450,.000,.440,.782,.539,.642,.021,,.461,.519,.355,.524,.766,.560,.259,.359,,96,87,,84,102,96,248,6,,-32.3,-10.1,https://www.basketball-reference.com/players/p/pachuza01.html
2017-18,24,CHO,NBA,PG,5,28,,.286,.333,.250,.357,1.000,.403,.143,.571,,.460,.510,.362,.521,.767,.556,.252,.337,,62,65,69,69,130,73,57,170,,-4.6,-4.6,https://www.basketball-reference.com/players/p/paigema01.html
2016-17,19,SAC,NBA,C,22,355,,.549,.560,.000,.549,.857,.573,.137,.020,,.457,.503,.357,.514,.772,.552,.271,.316,,120,111,,107,111,104,51,6,,7.2,4.5,https://www.basketball-reference.com/players/p/papagge01.html
2017-18,20,TOT,NBA,C,17,122,,.429,.429,,.429,,.429,.000,.000,,.460,.510,.362,.521,.767,.556,.252,.337,,93,84,,82,,77,,,,-7.8,-10.7,https://www.basketball-reference.com/players/p/papagge01.html
2017-18,20,SAC,NBA,C,16,118,,.415,.415,,.415,,.415,.000,.000,,.460,.510,.362,.521,.767,.556,.252,.337,,90,81,,80,,75,,,,-8.7,-11.6,https://www.basketball-reference.com/players/p/papagge01.html
2017-18,20,POR,NBA,C,1,4,,1.000,1.000,,1.000,,1.000,.000,.000,,.460,.510,.362,.521,.767,.556,.252,.337,,217,196,,192,,180,,,,1.0,.9,https://www.basketball-reference.com/players/p/papagge01.html
2014-15,24,HOU,NBA,SF,43,795,,.350,.418,.292,.429,.722,.444,.091,.538,,.449,.485,.350,.496,.750,.534,.273,.268,,78,86,84,87,96,83,33,201,,-26.4,-36.9,https://www.basketball-reference.com/players/p/papanko01.html
2015-16,25,DEN,NBA,SF,26,294,,.364,.412,.312,.439,.643,.464,.212,.485,,.452,.491,.354,.502,.757,.541,.276,.285,,80,84,88,87,85,86,77,170,,-8.3,-11.1,https://www.basketball-reference.com/players/p/papanko01.html
2011-12,25,MEM,NBA,PG,44,424,,.333,.357,.263,.367,.593,.389,.180,.253,,.448,.477,.349,.487,.752,.527,.276,.226,,74,75,75,75,79,74,65,112,,-36.2,-44.7,https://www.basketball-reference.com/players/p/pargoje01.html
2012-13,26,TOT,NBA,SG-PG,39,655,,.396,.420,.338,.446,.677,.478,.248,.296,,.453,.483,.359,.496,.753,.535,.271,.243,,87,87,94,90,90,89,92,122,,-25.2,-31.5,https://www.basketball-reference.com/players/p/pargoje01.html
2012-13,26,CLE,NBA,PG,25,447,,.401,.439,.316,.449,.683,.478,.219,.305,,.453,.483,.359,.496,.753,.535,.271,.243,,89,91,88,90,91,89,81,125,,-17.7,-23.2,https://www.basketball-reference.com/players/p/pargoje01.html
2012-13,26,PHI,NBA,SG,14,208,,.381,.370,.412,.437,.667,.478,.333,.270,,.453,.483,.359,.496,.753,.535,.271,.243,,84,77,115,88,89,89,123,111,,-7.5,-8.2,https://www.basketball-reference.com/players/p/pargoje01.html
