Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_link
2019-20,22,DET,NBA,C,60,14,12.9,1.6,3.2,.482,0.4,1.1,.344,1.2,2.2,.550,.539,1.2,1.8,.664,0.9,1.9,2.8,0.7,0.4,0.7,0.8,1.7,4.7,https://www.basketball-reference.com/players/m/makerth01.html
2019-20,23,LAC,NBA,SF,41,6,8.8,0.9,1.9,.468,0.2,0.5,.350,0.7,1.4,.508,.513,0.4,0.7,.667,0.2,1.1,1.3,1.3,0.3,0.1,0.4,1.1,2.4,https://www.basketball-reference.com/players/m/mannte01.html
2014-15,22,ORL,NBA,SG,16,7,13.0,0.9,2.8,.318,0.3,1.4,.182,0.6,1.4,.455,.364,0.3,1.0,.313,0.3,1.6,1.9,1.1,0.6,0.1,0.6,0.9,2.3,https://www.basketball-reference.com/players/m/marblde01.html
2015-16,23,ORL,NBA,SG,28,0,8.9,0.8,2.5,.296,0.3,1.1,.250,0.5,1.4,.333,.352,0.4,0.9,.417,0.2,1.1,1.4,0.4,0.5,0.0,0.3,0.9,2.1,https://www.basketball-reference.com/players/m/marblde01.html
2015-16,27,SAS,NBA,C,54,4,9.4,1.9,3.2,.603,0.0,0.0,,1.9,3.2,.603,.603,1.6,2.1,.763,1.4,2.2,3.6,0.4,0.2,0.4,0.5,1.0,5.5,https://www.basketball-reference.com/players/m/marjabo01.html
2016-17,28,DET,NBA,C,35,0,8.4,2.1,3.8,.545,0.0,0.0,,2.1,3.8,.545,.545,1.3,1.7,.810,1.3,2.4,3.7,0.3,0.2,0.3,0.3,0.7,5.5,https://www.basketball-reference.com/players/m/marjabo01.html
2017-18,29,TOT,NBA,C,39,1,8.6,2.0,3.8,.534,0.0,0.0,,2.0,3.8,.534,.534,2.0,2.5,.794,1.2,2.5,3.7,0.6,0.3,0.3,0.9,1.3,6.0,https://www.basketball-reference.com/players/m/marjabo01.html
2017-18,29,DET,NBA,C,19,1,9.0,2.2,4.2,.519,0.0,0.0,,2.2,4.2,.519,.519,1.9,2.4,.800,0.8,2.2,3.0,0.7,0.2,0.3,1.2,1.5,6.2,https://www.basketball-reference.com/players/m/marjabo01.html
2017-18,29,LAC,NBA,C,20,0,8.3,1.9,3.5,.551,0.0,0.0,,1.9,3.5,.551,.551,2.1,2.6,.788,1.7,2.7,4.4,0.4,0.3,0.3,0.7,1.2,5.9,https://www.basketball-reference.com/players/m/marjabo01.html
2018-19,30,TOT,NBA,C,58,12,11.7,2.8,4.5,.615,0.1,0.2,.400,2.7,4.3,.624,.623,1.7,2.3,.748,1.5,3.1,4.6,0.9,0.3,0.5,1.0,1.6,7.3,https://www.basketball-reference.com/players/m/marjabo01.html
2018-19,30,LAC,NBA,C,36,9,10.4,2.4,3.9,.607,0.0,0.1,.000,2.4,3.8,.616,.607,2.0,2.6,.758,1.5,2.7,4.2,0.6,0.3,0.5,1.0,1.6,6.7,https://www.basketball-reference.com/players/m/marjabo01.html
2018-19,30,PHI,NBA,C,22,3,13.9,3.4,5.5,.625,0.2,0.4,.500,3.2,5.1,.634,.642,1.2,1.6,.722,1.5,3.7,5.1,1.5,0.2,0.5,1.0,1.5,8.2,https://www.basketball-reference.com/players/m/marjabo01.html
2019-20,31,DAL,NBA,C,44,5,9.6,2.8,4.8,.573,0.1,0.4,.235,2.7,4.4,.603,.583,1.0,1.3,.754,1.5,3.0,4.5,0.5,0.2,0.2,0.7,1.3,6.6,https://www.basketball-reference.com/players/m/marjabo01.html
2017-18,20,CHI,NBA,PF,68,68,29.7,5.5,12.7,.434,2.1,5.9,.362,3.4,6.8,.497,.518,2.1,2.4,.843,1.2,6.3,7.5,1.2,0.6,0.6,1.2,1.5,15.2,https://www.basketball-reference.com/players/m/markkla01.html
2018-19,21,CHI,NBA,PF,52,51,32.3,6.6,15.3,.430,2.3,6.4,.361,4.3,8.9,.479,.506,3.3,3.8,.872,1.4,7.6,9.0,1.4,0.7,0.6,1.6,2.3,18.7,https://www.basketball-reference.com/players/m/markkla01.html
2019-20,22,CHI,NBA,PF,50,50,29.8,5.0,11.8,.425,2.2,6.3,.344,2.8,5.5,.518,.517,2.5,3.1,.824,1.2,5.1,6.3,1.5,0.8,0.5,1.6,1.9,14.7,https://www.basketball-reference.com/players/m/markkla01.html
2006-07,21,MIL,NBA,PF,30,0,5.7,0.6,1.7,.365,0.2,0.5,.375,0.4,1.2,.361,.423,0.2,0.4,.636,0.4,0.7,1.0,0.2,0.1,0.0,0.5,0.7,1.7,https://www.basketball-reference.com/players/m/markoda01.html
2012-13,21,PHO,NBA,PG,48,3,14.6,1.2,3.1,.371,0.5,1.5,.315,0.7,1.6,.423,.447,0.2,0.3,.571,0.1,0.8,0.9,3.0,0.5,0.1,1.2,1.0,3.0,https://www.basketball-reference.com/players/m/marshke01.html
2013-14,22,LAL,NBA,PG,54,45,29.0,3.1,7.8,.406,1.3,3.3,.399,1.8,4.5,.411,.490,0.4,0.7,.528,0.3,2.6,2.9,8.8,0.9,0.1,2.8,1.4,8.0,https://www.basketball-reference.com/players/m/marshke01.html
2014-15,23,MIL,NBA,PG,28,3,14.9,1.6,3.6,.455,0.6,1.6,.391,1.0,2.0,.509,.545,0.3,0.3,.889,0.1,0.9,1.0,3.1,0.8,0.0,1.3,0.9,4.2,https://www.basketball-reference.com/players/m/marshke01.html
2015-16,24,PHI,NBA,PG,30,6,13.3,1.4,3.9,.364,0.5,1.6,.327,0.9,2.3,.391,.432,0.3,0.4,.692,0.1,0.9,0.9,2.4,0.5,0.1,1.4,1.0,3.7,https://www.basketball-reference.com/players/m/marshke01.html
2005-06,23,DAL,NBA,SF,23,9,10.5,1.0,2.6,.400,0.0,0.1,.333,1.0,2.5,.404,.408,1.0,1.3,.759,0.3,1.0,1.3,0.4,0.3,0.3,0.7,0.7,3.1,https://www.basketball-reference.com/players/m/marshra01.html
2006-07,24,IND,NBA,SG,40,2,9.0,0.8,2.2,.360,0.1,0.5,.222,0.7,1.8,.394,.382,0.8,1.1,.689,0.2,0.5,0.7,0.3,0.3,0.1,0.5,0.6,2.5,https://www.basketball-reference.com/players/m/marshra01.html
2019-20,24,CHO,NBA,SF,18,1,17.6,2.1,4.7,.440,1.1,2.1,.541,0.9,2.6,.362,.560,0.9,1.2,.810,0.6,1.6,2.1,1.3,0.7,0.4,0.8,1.8,6.2,https://www.basketball-reference.com/players/m/martica02.html
2008-09,24,CHA,NBA,SF,33,1,8.1,0.8,2.3,.364,0.3,1.0,.303,0.5,1.3,.409,.429,0.6,0.8,.800,0.2,0.8,1.0,0.4,0.2,0.1,0.3,1.0,2.6,https://www.basketball-reference.com/players/m/martica01.html
2009-10,25,TOT,NBA,SF,18,2,21.7,2.8,7.6,.368,0.9,2.7,.347,1.8,4.8,.379,.430,1.3,1.7,.800,1.4,2.4,3.8,0.9,0.6,0.1,1.1,2.7,7.8,https://www.basketball-reference.com/players/m/martica01.html
2009-10,25,GSW,NBA,SF,10,2,27.6,3.2,8.8,.364,1.0,3.1,.323,2.2,5.7,.386,.420,1.6,2.1,.762,1.7,3.0,4.7,0.9,0.8,0.0,1.3,3.6,9.0,https://www.basketball-reference.com/players/m/martica01.html
2009-10,25,WAS,NBA,SF,8,0,14.3,2.3,6.0,.375,0.9,2.3,.389,1.4,3.8,.367,.448,1.0,1.1,.889,1.0,1.6,2.6,0.9,0.4,0.1,0.8,1.5,6.4,https://www.basketball-reference.com/players/m/martica01.html
2010-11,26,WAS,NBA,SF,52,1,10.4,1.4,3.5,.390,0.8,1.9,.394,0.6,1.6,.386,.497,0.5,0.8,.700,0.4,1.0,1.4,0.3,0.3,0.1,0.3,1.0,4.0,https://www.basketball-reference.com/players/m/martica01.html
2011-12,27,WAS,NBA,SF,17,2,23.0,3.5,7.9,.440,1.7,4.4,.387,1.8,3.5,.508,.549,0.6,1.1,.579,0.7,2.7,3.4,0.6,0.6,0.1,0.8,2.1,9.3,https://www.basketball-reference.com/players/m/martica01.html
2012-13,28,WAS,NBA,SF,41,3,16.9,2.3,6.1,.381,1.4,3.6,.397,0.9,2.6,.358,.496,0.5,0.7,.714,0.3,2.2,2.4,0.5,0.5,0.1,0.8,1.4,6.6,https://www.basketball-reference.com/players/m/martica01.html
2013-14,29,TOT,NBA,SF,59,6,14.7,1.9,4.5,.420,1.0,2.6,.391,0.9,1.9,.460,.532,0.8,1.1,.738,0.2,1.6,1.9,0.6,0.5,0.1,0.6,1.2,5.6,https://www.basketball-reference.com/players/m/martica01.html
2013-14,29,ATL,NBA,SF,53,6,15.5,2.0,4.8,.414,1.1,2.8,.384,0.9,2.1,.455,.523,0.9,1.2,.754,0.2,1.8,2.0,0.6,0.5,0.1,0.6,1.3,5.9,https://www.basketball-reference.com/players/m/martica01.html
2013-14,29,CHI,NBA,SF,6,0,8.0,0.8,1.3,.625,0.5,0.8,.600,0.3,0.5,.667,.813,0.3,0.7,.500,0.2,0.7,0.8,0.3,0.2,0.0,0.2,0.5,2.5,https://www.basketball-reference.com/players/m/martica01.html
2014-15,30,DET,NBA,SF,23,0,8.6,0.7,2.3,.283,0.3,1.4,.182,0.4,0.9,.450,.340,0.0,0.0,,0.0,0.9,0.9,0.5,0.1,0.0,0.2,0.9,1.6,https://www.basketball-reference.com/players/m/martica01.html
2019-20,24,CHO,NBA,SF,48,3,18.8,1.9,4.3,.430,0.4,1.6,.234,1.5,2.7,.546,.473,0.9,1.4,.646,0.8,2.5,3.3,2.0,0.8,0.2,0.9,1.6,5.0,https://www.basketball-reference.com/players/m/martico01.html
2015-16,21,MEM,NBA,PF,27,0,14.1,2.0,4.3,.466,0.0,0.1,.000,2.0,4.2,.474,.466,1.7,2.3,.726,1.4,1.7,3.2,0.6,0.3,0.3,0.7,2.1,5.7,https://www.basketball-reference.com/players/m/martija01.html
2016-17,22,MEM,NBA,PF,42,3,13.3,1.4,3.6,.384,0.2,0.6,.360,1.2,3.0,.389,.414,1.0,1.2,.800,1.0,2.9,3.9,0.2,0.4,0.2,0.7,2.2,3.9,https://www.basketball-reference.com/players/m/martija01.html
2017-18,23,MEM,NBA,PF,73,36,22.8,3.0,6.8,.446,0.5,1.3,.347,2.6,5.5,.470,.480,1.2,1.6,.767,1.3,3.0,4.4,1.0,0.5,0.7,1.2,2.9,7.7,https://www.basketball-reference.com/players/m/martija01.html
2018-19,24,ORL,NBA,PF,42,1,7.8,1.0,2.5,.413,0.5,1.4,.351,0.5,1.1,.489,.510,0.2,0.3,.818,0.3,1.5,1.7,0.4,0.1,0.2,0.3,1.2,2.7,https://www.basketball-reference.com/players/m/martija01.html
2019-20,23,BRK,NBA,PG,9,0,11.0,2.7,5.9,.453,0.6,2.0,.278,2.1,3.9,.543,.500,1.2,1.6,.786,0.1,1.0,1.1,2.0,0.8,0.2,0.4,0.8,7.1,https://www.basketball-reference.com/players/m/martije02.html
2019-20,24,MIN,NBA,SF,31,4,16.0,2.3,5.8,.392,0.8,3.1,.260,1.5,2.7,.541,.461,1.0,1.0,.968,0.4,2.7,3.1,0.7,0.2,0.3,0.6,1.6,6.4,https://www.basketball-reference.com/players/m/martike03.html
2004-05,21,SAC,NBA,PG,45,0,10.1,1.0,2.6,.385,0.1,0.6,.200,0.9,2.0,.435,.406,0.8,1.2,.655,0.6,0.6,1.3,0.5,0.4,0.1,0.5,0.8,2.9,https://www.basketball-reference.com/players/m/martike02.html
2005-06,22,SAC,NBA,SG,72,41,26.6,3.6,7.6,.480,0.9,2.5,.369,2.7,5.1,.534,.540,2.6,3.1,.847,0.8,2.8,3.6,1.3,0.8,0.1,1.1,1.9,10.8,https://www.basketball-reference.com/players/m/martike02.html
2006-07,23,SAC,NBA,SG,80,80,35.2,6.3,13.3,.473,1.6,4.2,.381,4.7,9.2,.515,.533,6.0,7.1,.844,0.9,3.4,4.3,2.2,1.2,0.1,1.7,2.3,20.2,https://www.basketball-reference.com/players/m/martike02.html
2007-08,24,SAC,NBA,SG,61,57,36.3,6.8,15.0,.456,1.8,4.4,.402,5.1,10.6,.478,.515,8.2,9.5,.869,0.8,3.7,4.5,2.1,1.0,0.1,2.1,2.5,23.7,https://www.basketball-reference.com/players/m/martike02.html
2008-09,25,SAC,NBA,SG,51,46,38.2,6.7,15.9,.420,2.3,5.4,.415,4.4,10.5,.423,.491,9.0,10.3,.867,0.6,3.0,3.6,2.7,1.2,0.2,2.9,2.3,24.6,https://www.basketball-reference.com/players/m/martike02.html
2009-10,26,TOT,NBA,SG,46,43,35.5,6.3,15.1,.417,1.5,4.6,.333,4.8,10.5,.453,.468,6.5,7.4,.876,0.6,2.9,3.6,2.4,1.0,0.1,2.0,2.1,20.6,https://www.basketball-reference.com/players/m/martike02.html
2009-10,26,SAC,NBA,SG,22,21,35.2,6.1,15.4,.398,1.8,5.0,.355,4.4,10.4,.419,.456,5.8,7.0,.819,0.9,3.4,4.3,2.6,1.0,0.2,1.6,2.3,19.8,https://www.basketball-reference.com/players/m/martike02.html
2009-10,26,HOU,NBA,SG,24,22,35.8,6.4,14.8,.435,1.3,4.2,.310,5.1,10.6,.484,.479,7.1,7.7,.924,0.4,2.5,2.9,2.3,1.0,0.1,2.4,1.9,21.3,https://www.basketball-reference.com/players/m/martike02.html
2010-11,27,HOU,NBA,SG,80,80,32.5,6.9,15.8,.436,2.2,5.7,.383,4.7,10.1,.467,.506,7.4,8.4,.888,0.4,2.9,3.2,2.5,1.0,0.2,2.3,1.9,23.5,https://www.basketball-reference.com/players/m/martike02.html
2011-12,28,HOU,NBA,SG,40,40,31.6,5.6,13.4,.413,2.0,5.6,.347,3.6,7.8,.462,.486,4.0,4.5,.894,0.3,2.3,2.7,2.8,0.7,0.1,1.8,1.8,17.1,https://www.basketball-reference.com/players/m/martike02.html
2012-13,29,OKC,NBA,SG,77,0,27.7,4.5,10.1,.450,2.1,4.8,.426,2.5,5.3,.472,.551,2.8,3.2,.890,0.4,1.9,2.3,1.4,0.9,0.1,1.3,1.8,14.0,https://www.basketball-reference.com/players/m/martike02.html
2013-14,30,MIN,NBA,SG,68,68,32.0,6.5,15.0,.430,1.7,4.4,.387,4.8,10.7,.448,.486,4.5,5.0,.891,0.5,2.5,3.0,1.8,1.0,0.1,1.6,1.8,19.1,https://www.basketball-reference.com/players/m/martike02.html
2014-15,31,MIN,NBA,SG,39,36,33.4,6.8,16.0,.427,1.9,4.9,.393,4.9,11.1,.442,.487,4.4,4.9,.881,0.5,3.2,3.6,2.3,0.8,0.0,1.9,1.9,20.0,https://www.basketball-reference.com/players/m/martike02.html
2015-16,32,TOT,NBA,SG,55,13,19.9,2.8,7.6,.372,0.9,2.5,.360,1.9,5.1,.378,.431,2.8,3.1,.890,0.3,1.7,2.0,1.1,0.5,0.1,1.0,1.5,9.3,https://www.basketball-reference.com/players/m/martike02.html
2015-16,32,MIN,NBA,SG,39,12,21.4,3.2,8.6,.377,1.0,2.6,.369,2.3,5.9,.381,.434,3.2,3.6,.880,0.3,1.8,2.1,1.2,0.4,0.0,1.1,1.7,10.6,https://www.basketball-reference.com/players/m/martike02.html
2015-16,32,SAS,NBA,SG,16,1,16.3,1.9,5.3,.353,0.7,2.1,.333,1.2,3.3,.365,.418,1.8,1.9,.933,0.3,1.6,1.8,0.8,0.6,0.1,0.8,0.9,6.2,https://www.basketball-reference.com/players/m/martike02.html
2017-18,23,SAC,NBA,PG,52,2,18.9,2.8,7.3,.379,0.6,1.7,.360,2.2,5.7,.384,.420,1.8,2.2,.817,0.6,1.9,2.5,2.8,0.7,0.2,1.3,1.4,7.9,https://www.basketball-reference.com/players/m/masonfr01.html
2018-19,24,SAC,NBA,PG,38,0,11.4,1.9,4.4,.420,0.4,1.7,.219,1.5,2.8,.543,.462,1.0,1.5,.684,0.2,1.0,1.1,2.2,0.4,0.1,0.9,0.9,5.1,https://www.basketball-reference.com/players/m/masonfr01.html
2019-20,25,MIL,NBA,PG,9,0,13.1,2.6,5.7,.451,0.7,2.3,.286,1.9,3.3,.567,.510,1.1,1.9,.588,0.6,1.6,2.1,3.2,0.6,0.1,1.2,1.2,6.9,https://www.basketball-reference.com/players/m/masonfr01.html
2018-19,22,MIA,NBA,PF,2,0,6.5,0.5,2.0,.250,0.0,0.5,.000,0.5,1.5,.333,.250,0.0,0.0,,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,1.0,https://www.basketball-reference.com/players/m/matenya01.html
2019-20,23,WAS,NBA,SG,18,0,12.6,1.3,3.1,.429,1.1,2.6,.413,0.3,0.6,.500,.598,1.7,1.9,.912,0.3,1.0,1.3,0.6,0.4,0.1,0.4,1.8,5.4,https://www.basketball-reference.com/players/m/mathega01.html
2017-18,25,CHO,NBA,C,4,0,5.0,1.0,1.8,.571,0.0,0.0,,1.0,1.8,.571,.571,0.0,0.3,.000,0.8,1.8,2.5,0.0,0.3,0.0,0.0,1.3,2.0,https://www.basketball-reference.com/players/m/mathima01.html
2009-10,23,UTA,NBA,SG,82,48,24.7,3.3,6.9,.483,0.8,2.0,.382,2.6,4.9,.525,.539,2.0,2.4,.829,0.6,1.7,2.3,1.5,0.8,0.2,1.1,1.9,9.4,https://www.basketball-reference.com/players/m/matthwe02.html
2010-11,24,POR,NBA,SG,82,69,33.6,5.4,11.9,.449,1.9,4.6,.407,3.5,7.3,.476,.528,3.2,3.8,.844,0.6,2.6,3.1,2.0,1.2,0.1,1.7,2.4,15.9,https://www.basketball-reference.com/players/m/matthwe02.html
2011-12,25,POR,NBA,SG,66,53,33.8,4.8,11.6,.412,2.0,5.1,.383,2.8,6.5,.434,.496,2.2,2.6,.860,0.8,2.5,3.4,1.7,1.5,0.2,1.1,2.2,13.7,https://www.basketball-reference.com/players/m/matthwe02.html
2012-13,26,POR,NBA,SG,69,69,34.8,5.1,11.7,.436,2.4,6.2,.398,2.7,5.6,.478,.540,2.2,2.7,.797,0.5,2.3,2.8,2.5,1.3,0.3,1.6,2.5,14.8,https://www.basketball-reference.com/players/m/matthwe02.html
2013-14,27,POR,NBA,SG,82,82,33.9,5.4,12.3,.441,2.5,6.2,.393,3.0,6.1,.490,.541,3.1,3.7,.837,0.6,2.9,3.5,2.4,0.9,0.2,1.3,2.1,16.4,https://www.basketball-reference.com/players/m/matthwe02.html
2014-15,28,POR,NBA,SG,60,60,33.7,5.6,12.5,.448,2.9,7.4,.389,2.7,5.1,.534,.563,1.8,2.4,.752,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,15.9,https://www.basketball-reference.com/players/m/matthwe02.html
2015-16,29,DAL,NBA,SF,78,78,33.9,4.2,10.9,.388,2.4,6.7,.360,1.8,4.2,.432,.498,1.6,1.9,.863,0.3,2.7,3.1,1.9,1.0,0.2,1.0,2.3,12.5,https://www.basketball-reference.com/players/m/matthwe02.html
2016-17,30,DAL,NBA,SG,73,73,34.2,4.6,11.6,.393,2.4,6.6,.363,2.2,5.0,.432,.496,2.0,2.5,.816,0.2,3.3,3.5,2.9,1.1,0.2,1.4,2.2,13.5,https://www.basketball-reference.com/players/m/matthwe02.html
2017-18,31,DAL,NBA,SF,63,62,33.8,4.5,11.1,.406,2.4,6.4,.381,2.1,4.7,.441,.516,1.3,1.6,.822,0.4,2.7,3.1,2.7,1.2,0.3,1.3,2.2,12.7,https://www.basketball-reference.com/players/m/matthwe02.html
2018-19,32,TOT,NBA,"SF,SG",69,68,30.3,4.0,10.1,.400,2.2,5.8,.372,1.9,4.3,.437,.507,1.9,2.4,.810,0.5,2.0,2.5,2.3,0.8,0.2,1.3,2.3,12.2,https://www.basketball-reference.com/players/m/matthwe02.html
2018-19,32,DAL,NBA,SF,44,44,29.8,4.4,10.7,.414,2.3,6.0,.380,2.1,4.7,.456,.520,2.0,2.5,.791,0.5,1.9,2.3,2.3,0.8,0.3,1.3,2.3,13.1,https://www.basketball-reference.com/players/m/matthwe02.html
2018-19,32,NYK,NBA,SG,2,1,27.0,2.0,9.5,.211,1.0,5.0,.200,1.0,4.5,.222,.263,2.0,2.5,.800,0.5,1.0,1.5,2.5,0.5,0.5,1.0,1.0,7.0,https://www.basketball-reference.com/players/m/matthwe02.html
2018-19,32,IND,NBA,SG,23,23,31.5,3.5,9.1,.386,2.1,5.7,.369,1.4,3.5,.413,.500,1.8,2.1,.854,0.5,2.3,2.8,2.4,0.9,0.2,1.3,2.4,10.9,https://www.basketball-reference.com/players/m/matthwe02.html
2019-20,33,MIL,NBA,SG,67,67,24.4,2.5,6.3,.396,1.6,4.4,.364,0.9,1.9,.472,.524,0.8,1.0,.765,0.3,2.1,2.5,1.4,0.6,0.1,0.6,1.5,7.4,https://www.basketball-reference.com/players/m/matthwe02.html
2005-06,22,DET,NBA,PF,26,0,6.1,0.9,2.1,.426,0.0,0.0,,0.9,2.1,.426,.426,0.5,1.6,.333,0.5,0.6,1.1,0.1,0.2,0.2,0.4,0.5,2.3,https://www.basketball-reference.com/players/m/maxieja01.html
2006-07,23,DET,NBA,C,67,8,14.1,2.0,3.9,.500,0.0,0.0,,2.0,3.9,.500,.500,1.1,2.0,.526,1.3,1.5,2.8,0.2,0.4,0.9,0.8,1.6,5.0,https://www.basketball-reference.com/players/m/maxieja01.html
2007-08,24,DET,NBA,C,82,7,21.6,2.9,5.4,.538,0.0,0.0,.000,2.9,5.4,.539,.538,2.1,3.3,.633,2.2,3.1,5.3,0.6,0.3,1.1,0.9,2.2,7.9,https://www.basketball-reference.com/players/m/maxieja01.html
2008-09,25,DET,NBA,C,78,4,18.1,2.4,4.1,.575,0.0,0.0,.000,2.4,4.1,.577,.575,1.1,2.0,.532,2.2,2.0,4.2,0.3,0.3,0.8,0.6,2.0,5.8,https://www.basketball-reference.com/players/m/maxieja01.html
2009-10,26,DET,NBA,C,76,29,20.4,2.8,5.5,.511,0.0,0.0,.000,2.8,5.4,.512,.511,1.2,2.0,.574,2.1,3.2,5.3,0.5,0.5,0.5,0.9,2.3,6.8,https://www.basketball-reference.com/players/m/maxieja01.html
2010-11,27,DET,NBA,PF,57,14,16.3,1.6,3.3,.492,0.0,0.0,,1.6,3.3,.492,.492,0.9,1.7,.515,1.2,1.9,3.0,0.3,0.4,0.4,0.8,1.6,4.2,https://www.basketball-reference.com/players/m/maxieja01.html
2011-12,28,DET,NBA,PF,65,42,22.6,2.8,5.9,.478,0.0,0.0,.000,2.8,5.9,.480,.478,0.9,1.6,.547,1.9,3.2,5.1,0.6,0.5,0.8,1.1,2.3,6.5,https://www.basketball-reference.com/players/m/maxieja01.html
2012-13,29,DET,NBA,PF,72,71,24.8,2.8,6.3,.446,0.0,0.0,,2.8,6.3,.446,.446,1.3,2.0,.621,1.9,3.8,5.7,0.8,0.4,1.3,1.1,2.4,6.9,https://www.basketball-reference.com/players/m/maxieja01.html
2013-14,30,ORL,NBA,PF,34,13,14.4,1.4,3.1,.448,0.0,0.0,,1.4,3.1,.448,.448,0.4,0.9,.484,0.8,1.7,2.5,0.3,0.2,0.6,0.4,1.4,3.2,https://www.basketball-reference.com/players/m/maxieja01.html
2014-15,31,CHO,NBA,PF,61,0,14.4,1.3,3.1,.422,0.0,0.0,,1.3,3.1,.422,.422,0.7,1.2,.577,1.4,1.9,3.3,0.3,0.3,0.7,0.5,1.6,3.3,https://www.basketball-reference.com/players/m/maxieja01.html
2005-06,21,CHA,NBA,PF,23,1,17.3,3.0,7.4,.409,0.0,0.2,.000,3.0,7.2,.422,.409,2.1,2.8,.766,1.8,2.9,4.7,1.0,0.7,0.5,1.4,2.5,8.2,https://www.basketball-reference.com/players/m/mayse01.html
2006-07,22,CHA,NBA,PF,35,8,23.9,4.7,9.4,.500,0.1,0.1,.667,4.6,9.3,.498,.503,2.5,3.2,.768,2.1,4.6,6.7,1.9,0.5,0.7,1.6,2.9,11.9,https://www.basketball-reference.com/players/m/mayse01.html
2008-09,24,CHA,NBA,PF,24,12,12.5,1.6,4.1,.398,0.0,0.0,1.000,1.6,4.0,.392,.403,0.6,0.8,.700,0.8,2.0,2.9,0.4,0.2,0.2,1.1,1.3,3.9,https://www.basketball-reference.com/players/m/mayse01.html
2009-10,25,SAC,NBA,C,37,4,8.9,1.4,3.0,.459,0.0,0.1,.000,1.4,2.9,.477,.459,0.6,0.9,.656,0.5,1.4,1.9,0.5,0.3,0.2,0.5,1.2,3.3,https://www.basketball-reference.com/players/m/mayse01.html
2009-10,22,TOT,NBA,PG,81,2,15.7,1.9,4.5,.418,0.3,0.9,.310,1.6,3.7,.444,.448,0.6,0.9,.722,0.3,1.3,1.6,3.3,0.5,0.1,1.0,1.4,4.7,https://www.basketball-reference.com/players/m/maynoer01.html
2009-10,22,UTA,NBA,PG,26,2,14.0,2.0,5.1,.391,0.2,0.9,.208,1.8,4.2,.431,.410,1.0,1.3,.758,0.4,1.1,1.5,3.1,0.5,0.1,1.1,1.3,5.2,https://www.basketball-reference.com/players/m/maynoer01.html
2009-10,22,OKC,NBA,PG,55,0,16.5,1.9,4.3,.434,0.3,0.9,.362,1.5,3.4,.452,.470,0.5,0.7,.692,0.2,1.5,1.7,3.4,0.5,0.1,1.0,1.5,4.5,https://www.basketball-reference.com/players/m/maynoer01.html
2010-11,23,OKC,NBA,PG,82,0,14.6,1.6,4.1,.402,0.5,1.2,.385,1.2,2.9,.409,.458,0.5,0.7,.729,0.3,1.2,1.5,2.9,0.4,0.1,0.9,1.2,4.2,https://www.basketball-reference.com/players/m/maynoer01.html
2011-12,24,OKC,NBA,PG,9,0,15.2,1.6,4.3,.359,0.7,1.9,.353,0.9,2.4,.364,.436,0.4,0.4,1.000,0.3,1.1,1.4,2.4,0.6,0.0,1.2,1.4,4.2,https://www.basketball-reference.com/players/m/maynoer01.html
2012-13,25,TOT,NBA,"PG,SG",64,0,15.0,1.7,4.4,.377,0.5,1.5,.354,1.1,2.9,.389,.438,0.7,1.0,.726,0.1,0.6,0.7,2.8,0.3,0.0,1.2,0.9,4.5,https://www.basketball-reference.com/players/m/maynoer01.html
2012-13,25,OKC,NBA,PG,37,0,10.6,1.0,3.1,.313,0.4,1.2,.326,0.6,1.9,.304,.378,0.5,0.6,.810,0.1,0.4,0.5,2.0,0.3,0.0,0.8,0.5,2.8,https://www.basketball-reference.com/players/m/maynoer01.html
2012-13,25,POR,NBA,SG,27,0,21.2,2.6,6.1,.422,0.7,1.9,.380,1.9,4.3,.440,.479,1.0,1.5,.683,0.1,0.9,1.0,4.0,0.4,0.0,1.8,1.3,6.9,https://www.basketball-reference.com/players/m/maynoer01.html
2013-14,26,TOT,NBA,PG,31,0,10.5,1.0,3.3,.317,0.4,1.2,.324,0.6,2.1,.313,.376,0.2,0.4,.545,0.3,1.0,1.3,1.7,0.3,0.1,0.9,0.5,2.6,https://www.basketball-reference.com/players/m/maynoer01.html
2013-14,26,WAS,NBA,PG,23,0,9.3,0.9,3.1,.292,0.3,1.1,.320,0.6,2.0,.277,.347,0.1,0.1,.667,0.3,0.7,1.0,1.7,0.2,0.0,0.7,0.6,2.3,https://www.basketball-reference.com/players/m/maynoer01.html
2013-14,26,PHI,NBA,PG,8,0,14.0,1.4,3.6,.379,0.5,1.5,.333,0.9,2.1,.412,.448,0.5,1.0,.500,0.3,1.6,1.9,1.5,0.5,0.3,1.5,0.5,3.8,https://www.basketball-reference.com/players/m/maynoer01.html
2008-09,21,MEM,NBA,SG,82,82,38.0,6.9,15.6,.438,1.8,4.6,.384,5.1,11.0,.461,.495,3.0,3.4,.879,0.7,3.1,3.8,3.2,1.1,0.2,2.8,2.5,18.5,https://www.basketball-reference.com/players/m/mayooj01.html
