Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_link
2017-18,26,UTA,NBA,SG,64,1,1059,5.8,14.1,.411,1.6,4.8,.331,4.2,9.2,.452,3.6,4.2,.863,0.6,5.9,6.5,2.3,1.3,0.3,2.0,2.5,16.8,https://www.basketball-reference.com/players/b/burksal01.html
2018-19,27,TOT,NBA,SG,64,24,1375,5.0,12.4,.405,1.6,4.4,.363,3.4,8.0,.428,3.0,3.7,.823,0.8,5.4,6.2,3.4,1.0,0.5,1.7,2.4,14.7,https://www.basketball-reference.com/players/b/burksal01.html
2018-19,27,UTA,NBA,SG,17,0,269,6.3,15.3,.412,2.1,5.8,.372,4.1,9.5,.437,4.4,5.1,.868,0.3,3.3,3.6,2.7,0.8,0.5,2.0,2.9,19.1,https://www.basketball-reference.com/players/b/burksal01.html
2018-19,27,CLE,NBA,SG,34,24,979,5.0,12.5,.400,1.7,4.4,.378,3.3,8.1,.412,2.9,3.6,.806,1.0,5.9,6.8,3.6,0.9,0.6,1.7,2.3,14.6,https://www.basketball-reference.com/players/b/burksal01.html
2018-19,27,SAC,NBA,SG,13,0,127,2.6,5.7,.450,0.0,1.7,.000,2.6,4.0,.643,1.1,1.4,.800,0.6,5.7,6.2,2.8,2.3,0.3,1.1,2.0,6.2,https://www.basketball-reference.com/players/b/burksal01.html
2019-20,28,TOT,NBA,"SF,SG",66,19,1754,6.6,15.8,.418,2.4,6.2,.385,4.2,9.6,.439,4.8,5.4,.887,1.0,4.8,5.8,3.9,1.3,0.3,1.9,2.6,20.4,https://www.basketball-reference.com/players/b/burksal01.html
2019-20,28,GSW,NBA,SF,48,18,1390,6.3,15.6,.406,2.2,5.8,.375,4.1,9.8,.424,5.2,5.8,.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0,https://www.basketball-reference.com/players/b/burksal01.html
2019-20,28,PHI,NBA,SG,18,1,364,7.6,16.5,.461,3.2,7.6,.416,4.5,8.9,.500,3.4,4.1,.829,1.1,4.5,5.5,3.8,1.2,0.0,1.5,2.1,21.8,https://www.basketball-reference.com/players/b/burksal01.html
2004-05,24,MEM,NBA,PG,24,0,219,4.6,9.9,.467,0.5,1.8,.273,4.1,8.1,.510,2.3,3.1,.737,0.2,1.8,2.0,4.6,2.1,0.2,2.0,4.1,12.0,https://www.basketball-reference.com/players/b/burksan01.html
2005-06,25,MEM,NBA,PG,57,1,570,3.2,9.1,.354,0.1,0.4,.167,3.2,8.7,.362,0.6,1.5,.435,0.3,2.1,2.3,4.8,1.3,0.0,2.3,2.8,7.1,https://www.basketball-reference.com/players/b/burksan01.html
2005-06,26,CHA,NBA,PG,39,1,340,2.3,9.3,.250,1.1,5.7,.185,1.3,3.6,.353,1.7,1.8,.941,0.4,2.3,2.8,5.1,2.8,0.2,2.6,6.7,7.4,https://www.basketball-reference.com/players/b/burleke01.html
2018-19,25,OKC,NBA,SG,32,0,240,5.0,12.3,.402,1.2,4.1,.296,3.7,8.2,.455,1.2,1.8,.667,0.6,3.6,4.2,1.4,0.9,1.2,1.4,4.6,12.3,https://www.basketball-reference.com/players/b/burtode02.html
2019-20,26,OKC,NBA,SF,39,0,356,4.3,12.6,.344,1.0,5.4,.189,3.3,7.3,.458,0.8,1.4,.571,0.7,5.1,5.8,1.7,0.7,1.0,1.9,3.4,10.5,https://www.basketball-reference.com/players/b/burtode02.html
2004-05,19,NYK,NBA,C,3,0,5,28.8,28.8,1.000,0.0,0.0,,28.8,28.8,1.000,14.4,14.4,1.000,0.0,0.0,0.0,0.0,7.2,0.0,7.2,0.0,72.0,https://www.basketball-reference.com/players/b/butleja01.html
2005-06,20,NYK,NBA,C,55,0,740,5.7,10.5,.544,0.0,0.0,,5.7,10.5,.544,2.8,3.7,.753,3.3,5.6,8.9,1.2,0.8,1.5,3.0,6.2,14.2,https://www.basketball-reference.com/players/b/butleja01.html
2006-07,21,SAS,NBA,C,11,2,103,5.6,12.2,.457,0.0,0.0,,5.6,12.2,.457,3.1,3.5,.900,2.1,5.6,7.7,1.7,0.7,0.0,3.5,5.6,14.3,https://www.basketball-reference.com/players/b/butleja01.html
2011-12,22,CHI,NBA,SG,42,0,359,3.2,7.9,.405,0.2,1.1,.182,3.0,6.8,.441,4.3,5.6,.768,2.3,3.3,5.6,1.4,1.1,0.5,1.4,2.0,10.9,https://www.basketball-reference.com/players/b/butleji01.html
2012-13,23,CHI,NBA,SF,82,20,2134,4.0,8.6,.467,0.7,1.8,.381,3.4,6.9,.489,3.2,3.9,.803,2.3,3.2,5.5,1.9,1.3,0.5,1.0,1.6,11.9,https://www.basketball-reference.com/players/b/butleji01.html
2013-14,24,CHI,NBA,SG,67,67,2591,3.8,9.6,.397,0.9,3.3,.283,2.9,6.3,.457,3.6,4.7,.769,1.2,3.4,4.6,2.4,1.8,0.5,1.4,1.5,12.2,https://www.basketball-reference.com/players/b/butleji01.html
2014-15,25,CHI,NBA,SG,65,65,2513,6.0,13.1,.462,1.0,2.8,.378,5.0,10.3,.484,5.5,6.6,.834,1.6,3.8,5.4,3.0,1.6,0.5,1.3,1.5,18.6,https://www.basketball-reference.com/players/b/butleji01.html
2015-16,26,CHI,NBA,SG,67,67,2474,6.8,15.1,.454,0.9,3.0,.312,5.9,12.1,.489,5.7,6.9,.832,1.1,4.1,5.2,4.7,1.6,0.6,1.9,1.8,20.4,https://www.basketball-reference.com/players/b/butleji01.html
2016-17,27,CHI,NBA,SF,76,75,2809,7.3,16.0,.455,1.2,3.2,.367,6.1,12.9,.477,7.5,8.7,.865,1.7,4.4,6.0,5.3,1.8,0.4,2.0,1.4,23.3,https://www.basketball-reference.com/players/b/butleji01.html
2017-18,28,MIN,NBA,SG,59,59,2164,7.3,15.3,.474,1.2,3.3,.350,6.1,12.0,.509,6.0,7.1,.854,1.3,3.9,5.2,4.8,1.9,0.4,1.8,1.3,21.7,https://www.basketball-reference.com/players/b/butleji01.html
2018-19,29,TOT,NBA,"SF,SG",65,65,2185,6.9,14.9,.462,1.1,3.2,.347,5.8,11.7,.494,5.1,6.0,.855,2.0,3.6,5.6,4.3,2.0,0.6,1.6,1.8,20.0,https://www.basketball-reference.com/players/b/butleji01.html
2018-19,29,MIN,NBA,SG,10,10,361,7.4,15.7,.471,1.7,4.5,.378,5.7,11.2,.509,4.8,6.1,.787,1.6,3.6,5.2,4.3,2.4,1.0,1.4,1.8,21.2,https://www.basketball-reference.com/players/b/butleji01.html
2018-19,29,PHI,NBA,SF,55,55,1824,6.8,14.7,.461,1.0,2.9,.338,5.8,11.8,.491,5.2,6.0,.868,2.1,3.7,5.7,4.3,2.0,0.6,1.6,1.8,19.8,https://www.basketball-reference.com/players/b/butleji01.html
2019-20,30,MIA,NBA,SF,58,58,1959,6.3,13.9,.455,0.5,2.2,.244,5.8,11.7,.495,8.0,9.6,.834,1.9,5.1,7.1,6.4,1.9,0.6,2.3,1.5,21.3,https://www.basketball-reference.com/players/b/butleji01.html
2013-14,24,TOR,NBA,PG,14,0,146,3.7,11.8,.313,1.2,4.2,.294,2.5,7.6,.323,2.0,2.2,.889,1.0,4.7,5.7,2.5,2.0,0.0,2.5,2.7,10.6,https://www.basketball-reference.com/players/b/buyckdw01.html
2014-15,25,LAL,NBA,PG,6,0,123,5.3,11.7,.450,2.0,3.2,.636,3.2,8.5,.379,2.6,2.9,.900,0.6,2.9,3.5,4.1,0.9,0.0,3.5,0.9,15.2,https://www.basketball-reference.com/players/b/buyckdw01.html
2017-18,28,DET,NBA,PG,29,0,427,6.9,16.7,.414,1.3,3.8,.333,5.6,12.9,.438,3.0,3.5,.878,1.0,2.4,3.5,5.0,1.6,0.2,3.3,3.3,18.1,https://www.basketball-reference.com/players/b/buyckdw01.html
2011-12,27,SAS,NBA,PF,2,0,37,2.9,10.7,.273,0.0,5.8,.000,2.9,4.9,.600,3.9,3.9,1.000,5.8,4.9,10.7,1.0,1.9,0.0,0.0,1.9,9.7,https://www.basketball-reference.com/players/b/byarsde01.html
2005-06,18,LAL,NBA,C,46,0,338,3.5,8.7,.402,0.0,0.0,,3.5,8.7,.402,0.9,2.9,.296,3.6,4.9,8.5,1.0,0.4,2.3,1.8,6.0,7.9,https://www.basketball-reference.com/players/b/bynuman01.html
2006-07,19,LAL,NBA,C,82,53,1793,5.0,8.9,.558,0.0,0.1,.000,5.0,8.8,.561,2.9,4.3,.668,2.8,6.9,9.7,1.9,0.2,2.6,2.3,5.0,12.8,https://www.basketball-reference.com/players/b/bynuman01.html
2007-08,20,LAL,NBA,C,35,25,1008,6.8,10.6,.636,0.0,0.0,,6.8,10.6,.636,2.9,4.2,.695,3.7,9.0,12.7,2.2,0.4,2.6,1.9,3.5,16.4,https://www.basketball-reference.com/players/b/bynuman01.html
2008-09,21,LAL,NBA,C,50,50,1446,7.0,12.5,.560,0.0,0.0,,7.0,12.5,.560,3.8,5.4,.707,3.4,6.5,9.9,1.8,0.4,2.2,2.1,3.9,17.8,https://www.basketball-reference.com/players/b/bynuman01.html
2009-10,22,LAL,NBA,C,65,65,1977,7.1,12.5,.570,0.0,0.0,.000,7.1,12.5,.571,3.5,4.8,.739,3.2,6.6,9.9,1.2,0.6,1.7,2.1,3.5,17.8,https://www.basketball-reference.com/players/b/bynuman01.html
2010-11,23,LAL,NBA,C,54,47,1500,5.7,9.9,.574,0.0,0.0,,5.7,9.9,.574,3.3,5.0,.660,4.1,8.1,12.2,1.8,0.5,2.5,1.8,3.4,14.7,https://www.basketball-reference.com/players/b/bynuman01.html
2011-12,24,LAL,NBA,C,60,60,2112,7.6,13.6,.558,0.0,0.1,.200,7.6,13.5,.560,4.0,5.8,.692,3.3,8.8,12.1,1.4,0.5,2.0,2.6,1.8,19.1,https://www.basketball-reference.com/players/b/bynuman01.html
2013-14,26,TOT,NBA,C,26,19,516,6.6,15.7,.418,0.0,0.0,,6.6,15.7,.418,2.6,3.4,.755,3.7,6.4,10.1,2.0,0.4,2.0,2.4,2.2,15.7,https://www.basketball-reference.com/players/b/bynuman01.html
2013-14,26,CLE,NBA,C,24,19,480,6.4,15.2,.419,0.0,0.0,,6.4,15.2,.419,2.4,3.2,.762,3.5,5.9,9.5,2.0,0.5,2.1,2.3,2.1,15.1,https://www.basketball-reference.com/players/b/bynuman01.html
2013-14,26,IND,NBA,C,2,0,36,9.0,22.0,.409,0.0,0.0,,9.0,22.0,.409,5.0,7.0,.714,6.0,13.0,19.0,2.0,0.0,1.0,4.0,3.0,23.0,https://www.basketball-reference.com/players/b/bynuman01.html
2005-06,23,GSW,NBA,PG,15,0,162,4.7,11.6,.404,0.4,2.0,.222,4.2,9.6,.442,2.2,3.6,.625,0.7,2.0,2.7,4.2,1.6,0.0,3.1,2.2,12.0,https://www.basketball-reference.com/players/b/bynumwi01.html
2008-09,26,DET,NBA,PG,57,1,803,7.0,15.3,.456,0.1,0.9,.158,6.9,14.5,.474,4.3,5.3,.798,0.9,2.5,3.4,7.0,1.5,0.1,3.4,3.8,18.4,https://www.basketball-reference.com/players/b/bynumwi01.html
2009-10,27,DET,NBA,PG,63,20,1667,5.1,11.5,.444,0.3,1.2,.218,4.9,10.3,.470,3.1,3.8,.798,0.5,2.5,3.1,6.1,1.2,0.2,2.5,3.1,13.6,https://www.basketball-reference.com/players/b/bynumwi01.html
2010-11,28,DET,NBA,PG,61,5,1125,5.8,13.0,.448,0.5,1.6,.320,5.3,11.4,.466,3.3,3.9,.836,0.5,1.9,2.4,6.2,1.7,0.1,2.7,3.6,15.4,https://www.basketball-reference.com/players/b/bynumwi01.html
2011-12,29,DET,NBA,PG,36,0,514,5.2,13.6,.381,0.5,2.0,.241,4.7,11.6,.406,3.4,4.5,.766,0.7,3.2,3.9,4.6,1.6,0.2,3.8,4.3,14.3,https://www.basketball-reference.com/players/b/bynumwi01.html
2012-13,30,DET,NBA,PG,65,0,1219,7.5,15.9,.469,0.7,2.2,.316,6.8,13.7,.494,3.1,3.9,.809,0.8,2.0,2.9,6.8,1.3,0.1,3.7,3.8,18.8,https://www.basketball-reference.com/players/b/bynumwi01.html
2013-14,31,DET,NBA,PG,56,3,1054,6.3,14.7,.428,0.7,2.1,.323,5.6,12.6,.446,3.3,4.1,.802,0.8,2.6,3.4,7.4,1.3,0.2,3.5,4.1,16.6,https://www.basketball-reference.com/players/b/bynumwi01.html
2014-15,32,WAS,NBA,SG,7,0,67,5.4,16.7,.323,0.0,4.8,.000,5.4,11.8,.455,1.1,2.1,.500,1.1,2.1,3.2,9.7,0.5,0.5,4.3,4.8,11.8,https://www.basketball-reference.com/players/b/bynumwi01.html
2003-04,22,PHO,NBA,PF,49,4,570,5.1,12.4,.411,0.4,2.0,.188,4.7,10.4,.455,2.2,3.3,.660,1.6,4.6,6.3,2.5,0.6,0.8,3.4,4.7,12.8,https://www.basketball-reference.com/players/c/cabarza01.html
2004-05,23,TOT,NBA,PF,40,0,475,6.5,13.4,.486,1.0,2.7,.361,5.5,10.7,.518,4.0,4.9,.815,2.7,5.1,7.7,1.9,0.8,0.4,2.3,4.5,18.0,https://www.basketball-reference.com/players/c/cabarza01.html
2004-05,23,PHO,NBA,PF,3,0,11,13.1,22.9,.571,0.0,0.0,,13.1,22.9,.571,3.3,3.3,1.000,6.5,3.3,9.8,0.0,0.0,0.0,0.0,0.0,29.5,https://www.basketball-reference.com/players/c/cabarza01.html
2004-05,23,GSW,NBA,PF,37,0,464,6.4,13.2,.482,1.0,2.8,.361,5.4,10.4,.515,4.0,5.0,.813,2.6,5.1,7.7,1.9,0.8,0.4,2.3,4.6,17.8,https://www.basketball-reference.com/players/c/cabarza01.html
2005-06,24,GSW,NBA,PF,61,0,505,4.8,12.4,.385,0.4,1.4,.250,4.4,11.0,.403,4.3,6.0,.714,2.6,5.3,7.9,1.4,0.9,0.5,2.5,6.2,14.2,https://www.basketball-reference.com/players/c/cabarza01.html
2014-15,19,TOR,NBA,SF,8,0,23,6.3,18.8,.333,3.1,4.7,.667,3.1,14.1,.222,0.0,0.0,,1.6,1.6,3.1,0.0,0.0,1.6,6.3,4.7,15.7,https://www.basketball-reference.com/players/c/cabocbr01.html
2015-16,20,TOR,NBA,SF,6,1,43,0.8,10.0,.083,0.8,5.9,.143,0.0,4.2,.000,0.0,0.0,,0.8,0.8,1.7,0.8,1.7,0.8,3.3,1.7,2.5,https://www.basketball-reference.com/players/c/cabocbr01.html
2016-17,21,TOR,NBA,SF,9,0,40,5.4,14.4,.375,1.8,5.4,.333,3.6,9.0,.400,0.0,0.0,,4.5,4.5,9.0,3.6,1.8,0.9,1.8,3.6,12.6,https://www.basketball-reference.com/players/c/cabocbr01.html
2017-18,22,TOT,NBA,SF,12,0,107,3.0,10.4,.290,1.0,5.7,.176,2.0,4.7,.429,1.7,2.0,.833,2.4,5.0,7.4,1.3,1.0,1.3,1.3,2.7,8.7,https://www.basketball-reference.com/players/c/cabocbr01.html
2017-18,22,TOR,NBA,SF,2,0,7,0.0,10.3,.000,0.0,10.3,.000,0.0,0.0,,0.0,0.0,,0.0,5.1,5.1,5.1,5.1,0.0,0.0,5.1,0.0,https://www.basketball-reference.com/players/c/cabocbr01.html
2017-18,22,SAC,NBA,SF,10,0,100,3.2,10.4,.310,1.1,5.4,.200,2.2,5.0,.429,1.8,2.2,.833,2.5,5.0,7.6,1.1,0.7,1.4,1.4,2.5,9.4,https://www.basketball-reference.com/players/c/cabocbr01.html
2018-19,23,MEM,NBA,PF,34,19,800,4.3,10.1,.427,2.2,5.9,.369,2.2,4.3,.505,1.9,2.3,.840,1.9,5.2,7.1,2.3,0.6,1.5,1.7,3.6,12.7,https://www.basketball-reference.com/players/c/cabocbr01.html
2019-20,24,TOT,NBA,C,30,0,244,5.6,13.1,.427,0.9,4.9,.182,4.7,8.3,.571,1.2,1.3,.889,3.4,5.5,8.9,1.8,2.2,2.5,1.9,4.6,13.3,https://www.basketball-reference.com/players/c/cabocbr01.html
2019-20,24,MEM,NBA,C,22,0,192,5.2,12.9,.406,0.7,4.7,.160,4.5,8.2,.545,0.4,0.6,.667,3.2,5.1,8.2,1.9,1.9,2.3,1.3,4.3,11.6,https://www.basketball-reference.com/players/c/cabocbr01.html
2019-20,24,HOU,NBA,C,8,0,52,6.9,13.8,.500,1.4,5.5,.250,5.5,8.3,.667,4.2,4.2,1.000,4.2,6.9,11.1,1.4,3.5,3.5,4.2,5.5,19.4,https://www.basketball-reference.com/players/c/cabocbr01.html
2019-20,23,LAL,NBA,C,1,0,9,12.0,24.0,.500,0.0,0.0,,12.0,24.0,.500,0.0,0.0,,8.0,12.0,20.0,4.0,0.0,0.0,0.0,0.0,24.0,https://www.basketball-reference.com/players/c/cacokde01.html
2013-14,24,MEM,NBA,SG,71,7,1173,4.4,9.5,.457,0.6,1.9,.311,3.8,7.7,.492,1.4,2.2,.611,0.7,3.5,4.2,6.4,2.0,0.2,3.1,3.6,10.6,https://www.basketball-reference.com/players/c/calatni01.html
2014-15,25,MEM,NBA,SG,58,0,838,4.5,10.6,.421,0.5,1.8,.256,4.0,8.8,.456,1.0,1.9,.533,0.8,3.7,4.6,6.3,2.7,0.2,2.6,4.3,10.4,https://www.basketball-reference.com/players/c/calatni01.html
2005-06,24,TOR,NBA,SG,64,11,1487,3.2,7.6,.423,0.2,1.0,.163,3.0,6.5,.465,1.9,2.2,.848,0.7,2.7,3.4,7.0,1.0,0.1,2.4,2.3,8.4,https://www.basketball-reference.com/players/c/caldejo01.html
2006-07,25,TOR,NBA,PG,77,11,1614,5.9,11.3,.521,0.6,1.7,.333,5.3,9.6,.553,2.6,3.2,.818,0.5,2.5,3.0,8.6,1.4,0.1,2.5,3.0,14.9,https://www.basketball-reference.com/players/c/caldejo01.html
2007-08,26,TOR,NBA,PG,82,56,2484,5.3,10.2,.519,1.1,2.7,.429,4.2,7.6,.551,1.6,1.7,.908,0.5,2.9,3.4,9.8,1.3,0.1,1.8,1.9,13.4,https://www.basketball-reference.com/players/c/caldejo01.html
2008-09,27,TOR,NBA,PG,68,68,2333,4.9,9.9,.497,1.3,3.1,.406,3.7,6.8,.538,2.3,2.4,.981,0.2,2.7,3.0,9.4,1.1,0.1,2.2,1.8,13.5,https://www.basketball-reference.com/players/c/caldejo01.html
2009-10,28,TOR,NBA,PG,68,39,1817,5.4,11.3,.482,1.3,3.4,.398,4.1,7.9,.519,1.6,2.1,.798,0.5,2.4,2.8,8.0,0.9,0.1,2.0,2.7,13.8,https://www.basketball-reference.com/players/c/caldejo01.html
2010-11,29,TOR,NBA,PG,68,55,2102,4.5,10.2,.440,1.0,2.7,.365,3.5,7.5,.466,1.5,1.8,.854,0.5,2.9,3.5,10.4,1.4,0.1,2.5,2.4,11.5,https://www.basketball-reference.com/players/c/caldejo01.html
2011-12,30,TOR,NBA,PG,53,53,1799,4.4,9.5,.457,1.2,3.2,.371,3.2,6.4,.500,1.2,1.4,.882,0.4,2.8,3.2,9.4,0.9,0.1,2.1,1.9,11.1,https://www.basketball-reference.com/players/c/caldejo01.html
2012-13,31,TOT,NBA,PG,73,58,2160,5.2,10.6,.491,2.2,4.7,.461,3.0,5.9,.516,1.2,1.3,.900,0.3,2.6,2.9,8.6,1.0,0.1,2.1,1.6,13.8,https://www.basketball-reference.com/players/c/caldejo01.html
2012-13,31,TOR,NBA,PG,45,30,1273,5.3,11.3,.470,2.2,5.2,.429,3.1,6.1,.505,1.3,1.5,.904,0.4,2.6,3.0,9.4,0.8,0.2,2.1,1.6,14.1,https://www.basketball-reference.com/players/c/caldejo01.html
2012-13,31,DET,NBA,PG,28,28,887,5.1,9.6,.527,2.1,4.0,.520,3.0,5.6,.532,1.0,1.1,.893,0.2,2.6,2.8,7.5,1.2,0.1,2.1,1.7,13.2,https://www.basketball-reference.com/players/c/caldejo01.html
2013-14,32,DAL,NBA,PG,81,81,2468,5.0,10.9,.456,2.8,6.2,.449,2.2,4.7,.464,0.8,0.9,.825,0.4,2.4,2.8,5.5,1.0,0.2,1.5,2.0,13.5,https://www.basketball-reference.com/players/c/caldejo01.html
2014-15,33,NYK,NBA,PG,42,42,1270,4.2,10.0,.415,1.7,4.0,.415,2.5,6.0,.415,0.8,0.9,.906,0.5,3.0,3.5,5.6,0.9,0.0,2.1,2.2,10.8,https://www.basketball-reference.com/players/c/caldejo01.html
2015-16,34,NYK,NBA,PG,72,72,2024,3.7,8.1,.459,1.5,3.6,.414,2.2,4.5,.496,0.7,0.9,.875,0.4,3.7,4.1,5.3,1.1,0.1,1.5,2.4,9.7,https://www.basketball-reference.com/players/c/caldejo01.html
2016-17,35,TOT,NBA,PG,41,13,539,3.7,8.9,.410,1.3,4.3,.313,2.3,4.7,.500,0.7,0.8,.917,1.0,3.9,4.9,5.9,0.7,0.1,2.7,2.4,9.4,https://www.basketball-reference.com/players/c/caldejo01.html
2016-17,35,LAL,NBA,PG,24,11,292,3.9,9.5,.416,1.5,4.2,.353,2.5,5.3,.465,0.5,0.5,1.000,1.0,4.2,5.2,6.3,0.9,0.1,3.2,2.7,9.9,https://www.basketball-reference.com/players/c/caldejo01.html
2016-17,35,ATL,NBA,PG,17,2,247,3.4,8.3,.404,1.2,4.4,.267,2.2,3.9,.556,1.0,1.2,.875,1.0,3.6,4.7,5.4,0.6,0.0,2.2,2.0,8.9,https://www.basketball-reference.com/players/c/caldejo01.html
2017-18,36,CLE,NBA,PG,57,32,914,3.7,7.3,.503,1.8,3.8,.464,1.9,3.5,.545,0.9,1.2,.800,0.6,2.8,3.3,4.6,1.1,0.1,1.6,3.2,10.0,https://www.basketball-reference.com/players/c/caldejo01.html
2018-19,37,DET,NBA,PG,49,0,632,2.6,6.8,.375,0.8,3.2,.246,1.8,3.6,.492,0.5,0.6,.818,0.6,2.8,3.4,6.6,0.9,0.2,2.0,3.6,6.4,https://www.basketball-reference.com/players/c/caldejo01.html
2013-14,20,DET,NBA,SG,80,41,1583,4.1,10.5,.396,1.3,4.2,.319,2.8,6.3,.447,1.1,1.4,.770,0.9,2.7,3.5,1.3,1.7,0.3,0.6,3.3,10.7,https://www.basketball-reference.com/players/c/caldwke01.html
2014-15,21,DET,NBA,SG,82,82,2587,5.4,13.5,.401,2.1,6.2,.345,3.3,7.3,.449,1.5,2.2,.696,0.6,2.9,3.5,1.5,1.3,0.3,1.3,2.2,14.5,https://www.basketball-reference.com/players/c/caldwke01.html
2015-16,22,DET,NBA,SG,76,76,2789,5.2,12.4,.420,1.5,4.8,.309,3.7,7.6,.489,2.4,2.9,.811,0.9,2.7,3.6,1.8,1.4,0.2,1.4,2.2,14.3,https://www.basketball-reference.com/players/c/caldwke01.html
2016-17,23,DET,NBA,SG,76,75,2529,5.3,13.2,.399,2.2,6.2,.350,3.1,7.0,.442,2.2,2.6,.832,0.8,2.7,3.5,2.7,1.3,0.2,1.2,1.7,14.9,https://www.basketball-reference.com/players/c/caldwke01.html
2017-18,24,LAL,NBA,SG,74,74,2458,5.0,11.7,.426,2.3,6.1,.383,2.7,5.6,.473,2.2,2.8,.789,0.9,4.8,5.7,2.4,1.6,0.2,1.4,2.1,14.5,https://www.basketball-reference.com/players/c/caldwke01.html
2018-19,25,LAL,NBA,SG,82,23,2035,5.7,13.4,.430,2.7,7.7,.347,3.1,5.7,.542,2.4,2.8,.867,0.8,3.4,4.2,1.9,1.3,0.2,1.1,2.4,16.6,https://www.basketball-reference.com/players/c/caldwke01.html
2019-20,26,LAL,NBA,SG,69,26,1762,4.8,10.4,.467,1.9,4.9,.385,3.0,5.5,.541,1.6,2.1,.775,0.8,2.1,2.9,2.3,1.2,0.3,1.3,2.6,13.2,https://www.basketball-reference.com/players/c/caldwke01.html
2013-14,22,HOU,NBA,PG,22,0,252,4.4,12.4,.356,2.6,7.9,.327,1.9,4.6,.406,3.0,4.1,.724,1.0,2.4,3.4,3.1,1.1,0.6,3.0,3.6,14.4,https://www.basketball-reference.com/players/c/canaais01.html
2014-15,23,TOT,NBA,PG,47,21,938,5.6,14.5,.386,3.5,9.4,.370,2.1,5.1,.417,1.9,2.3,.817,0.7,2.6,3.3,3.8,1.1,0.1,2.4,3.2,16.6,https://www.basketball-reference.com/players/c/canaais01.html
2014-15,23,HOU,NBA,PG,25,9,369,5.2,12.8,.405,3.1,8.2,.381,2.0,4.6,.447,1.6,2.0,.762,1.1,2.1,3.2,2.8,1.4,0.0,2.2,2.7,15.0,https://www.basketball-reference.com/players/c/canaais01.html
2014-15,23,PHI,NBA,PG,22,12,569,5.9,15.6,.377,3.7,10.2,.364,2.2,5.4,.400,2.1,2.5,.846,0.4,3.0,3.4,4.4,0.9,0.2,2.5,3.5,17.6,https://www.basketball-reference.com/players/c/canaais01.html
2015-16,24,PHI,NBA,SG,77,39,1966,4.8,13.2,.360,3.2,8.9,.363,1.5,4.3,.354,2.7,3.3,.833,0.4,2.8,3.2,2.5,1.0,0.2,1.7,2.4,15.5,https://www.basketball-reference.com/players/c/canaais01.html
2016-17,25,CHI,NBA,SG,39,0,592,3.8,10.5,.364,1.5,5.7,.266,2.3,4.8,.481,1.8,2.0,.909,0.4,2.7,3.0,2.3,1.3,0.1,1.3,2.1,11.0,https://www.basketball-reference.com/players/c/canaais01.html
2017-18,26,TOT,NBA,"PG,SG",20,1,422,4.4,11.7,.380,1.9,5.6,.333,2.6,6.1,.423,3.9,4.4,.902,0.5,3.3,3.8,6.5,1.4,0.1,2.5,3.1,14.7,https://www.basketball-reference.com/players/c/canaais01.html
2017-18,26,HOU,NBA,SG,1,0,4,0.0,9.0,.000,0.0,0.0,,0.0,9.0,.000,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/c/canaais01.html
2017-18,26,PHO,NBA,PG,19,1,418,4.5,11.7,.382,1.9,5.7,.333,2.6,6.0,.429,4.0,4.4,.902,0.5,3.3,3.8,6.5,1.4,0.1,2.5,3.1,14.8,https://www.basketball-reference.com/players/c/canaais01.html
2018-19,27,TOT,NBA,PG,30,16,629,3.7,9.4,.390,1.9,5.5,.354,1.7,3.9,.441,1.1,1.4,.792,0.3,3.0,3.3,4.8,0.8,0.1,2.0,3.0,10.4,https://www.basketball-reference.com/players/c/canaais01.html
2018-19,27,PHO,NBA,PG,19,15,503,3.7,9.2,.395,1.8,5.2,.347,1.9,4.1,.456,1.1,1.4,.750,0.4,3.1,3.5,4.4,0.9,0.0,2.1,3.3,10.2,https://www.basketball-reference.com/players/c/canaais01.html
2018-19,27,MIN,NBA,PG,7,1,95,4.2,11.0,.379,2.7,7.2,.368,1.5,3.8,.400,1.5,1.5,1.000,0.0,1.9,1.9,7.2,0.8,0.4,1.5,1.5,12.5,https://www.basketball-reference.com/players/c/canaais01.html
2018-19,27,MIL,NBA,PG,4,0,31,2.3,7.0,.333,2.3,5.8,.400,0.0,1.2,.000,0.0,0.0,,1.2,3.5,4.6,3.5,0.0,1.2,2.3,2.3,7.0,https://www.basketball-reference.com/players/c/canaais01.html
2019-20,22,DEN,NBA,PF,14,0,45,4.8,12.0,.400,0.8,4.8,.167,4.0,7.2,.556,3.2,3.2,1.000,4.0,4.0,8.0,2.4,0.8,0.8,2.4,5.6,13.6,https://www.basketball-reference.com/players/c/cancavl01.html
2014-15,20,HOU,NBA,C,12,0,90,5.6,11.6,.483,0.0,0.0,,5.6,11.6,.483,1.6,9.2,.174,4.0,10.4,14.4,0.8,0.4,3.6,2.0,5.6,12.8,https://www.basketball-reference.com/players/c/capelca01.html
