Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_link
2018-19,24,TOR,NBA,PF,24,24,891,7.3,15.5,.470,1.2,4.2,.279,6.1,11.3,.541,2.7,3.5,.759,1.6,5.3,6.9,2.7,1.0,0.7,1.3,2.7,18.4,https://www.basketball-reference.com/players/s/siakapa01.html
2019-20,25,TOR,NBA,PF,11,11,418,6.2,15.7,.396,0.9,4.6,.189,5.3,11.1,.481,2.8,4.0,.717,1.2,5.9,7.1,3.6,1.0,0.3,1.9,2.8,16.1,https://www.basketball-reference.com/players/s/siakapa01.html
2011-12,24,PHI,NBA,SG,2,0,4,9.0,9.0,1.000,0.0,0.0,,9.0,9.0,1.000,0.0,0.0,,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,https://www.basketball-reference.com/players/s/silasxa01.html
2005-06,22,MIA,NBA,PF,2,0,7,0.0,15.4,.000,0.0,0.0,,0.0,15.4,.000,0.0,0.0,,5.1,0.0,5.1,0.0,0.0,0.0,5.1,5.1,0.0,https://www.basketball-reference.com/players/s/simiewa01.html
2017-18,21,PHI,NBA,PG,10,10,369,6.0,12.2,.488,0.0,0.1,.000,6.0,12.1,.492,4.0,5.7,.707,1.6,7.6,9.2,7.5,1.7,0.8,4.3,3.3,15.9,https://www.basketball-reference.com/players/s/simmobe01.html
2018-19,22,PHI,NBA,PG,12,12,421,6.2,9.9,.621,0.0,0.0,,6.2,9.9,.621,2.0,3.4,.575,2.1,5.2,7.3,6.2,1.3,1.0,2.7,3.8,14.3,https://www.basketball-reference.com/players/s/simmobe01.html
2015-16,26,SAS,NBA,SG,3,0,26,5.5,13.8,.400,2.8,4.2,.667,2.8,9.7,.286,1.4,2.8,.500,4.2,1.4,5.5,2.8,2.8,0.0,1.4,5.5,15.2,https://www.basketball-reference.com/players/s/simmojo02.html
2016-17,27,SAS,NBA,SG,15,4,306,7.3,16.0,.456,1.5,4.4,.351,5.8,11.6,.495,2.5,3.6,.677,1.1,2.2,3.3,3.4,1.1,0.2,1.3,3.5,18.6,https://www.basketball-reference.com/players/s/simmojo02.html
2018-19,29,PHI,NBA,SF,7,0,52,6.9,20.8,.333,1.4,6.9,.200,5.5,13.8,.400,2.1,2.8,.750,1.4,4.8,6.2,1.4,0.7,0.0,4.2,1.4,17.3,https://www.basketball-reference.com/players/s/simmojo02.html
2018-19,19,POR,NBA,SG,5,0,12,0.0,21.0,.000,0.0,6.0,.000,0.0,15.0,.000,12.0,15.0,.800,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,12.0,https://www.basketball-reference.com/players/s/simonan01.html
2019-20,20,POR,NBA,SG,4,0,82,3.5,11.4,.308,2.6,6.1,.429,0.9,5.3,.167,2.2,2.6,.833,0.4,4.4,4.8,4.4,2.6,0.0,1.8,3.1,11.9,https://www.basketball-reference.com/players/s/simonan01.html
2015-16,27,OKC,NBA,SF,6,0,51,2.1,6.4,.333,1.4,2.8,.500,0.7,3.5,.200,0.0,1.4,.000,0.7,4.2,4.9,0.0,0.7,0.0,0.0,2.8,5.6,https://www.basketball-reference.com/players/s/singlky01.html
2016-17,28,OKC,NBA,SF,1,0,10,0.0,3.6,.000,0.0,0.0,,0.0,3.6,.000,0.0,0.0,,0.0,3.6,3.6,0.0,0.0,0.0,0.0,7.2,0.0,https://www.basketball-reference.com/players/s/singlky01.html
2005-06,24,LAC,NBA,SF,7,0,12,3.0,9.0,.333,0.0,6.0,.000,3.0,3.0,1.000,0.0,0.0,,0.0,9.0,9.0,6.0,0.0,0.0,0.0,9.0,6.0,https://www.basketball-reference.com/players/s/singlja01.html
2008-09,27,DAL,NBA,PF,9,0,42,4.3,8.6,.500,1.7,4.3,.400,2.6,4.3,.600,0.0,1.7,.000,1.7,3.4,5.1,0.0,0.0,0.9,1.7,6.9,10.3,https://www.basketball-reference.com/players/s/singlja01.html
2013-14,26,IND,NBA,SG,4,0,15,4.8,16.8,.286,2.4,9.6,.250,2.4,7.2,.333,4.8,9.6,.500,0.0,2.4,2.4,7.2,2.4,0.0,4.8,0.0,16.8,https://www.basketball-reference.com/players/s/sloando01.html
2014-15,20,BOS,NBA,PG,4,3,90,5.6,11.6,.483,1.2,5.2,.231,4.4,6.4,.688,3.2,6.0,.533,2.0,2.4,4.4,2.0,0.4,0.4,1.6,4.8,15.6,https://www.basketball-reference.com/players/s/smartma01.html
2015-16,21,BOS,NBA,PG,6,1,193,4.1,11.2,.367,2.1,6.0,.344,2.1,5.2,.393,3.2,3.9,.810,1.5,3.5,5.0,3.4,1.9,0.9,2.8,3.2,13.4,https://www.basketball-reference.com/players/s/smartma01.html
2016-17,22,BOS,NBA,SG,18,3,538,3.1,9.0,.351,1.9,4.9,.397,1.2,4.1,.295,2.1,3.3,.640,1.5,4.1,5.7,5.7,1.8,1.1,2.5,3.4,10.4,https://www.basketball-reference.com/players/s/smartma01.html
2017-18,23,BOS,NBA,SG,15,4,449,3.8,11.5,.336,1.2,5.5,.221,2.6,6.0,.440,2.9,3.9,.735,1.1,3.4,4.5,6.4,2.1,0.8,2.9,3.5,11.8,https://www.basketball-reference.com/players/s/smartma01.html
2018-19,24,BOS,NBA,SG,2,0,32,1.1,12.4,.091,1.1,12.4,.091,0.0,0.0,,4.5,6.8,.667,4.5,0.0,4.5,4.5,3.4,0.0,3.4,3.4,7.9,https://www.basketball-reference.com/players/s/smartma01.html
2019-20,25,BOS,NBA,SG,17,16,648,4.3,11.0,.394,2.3,6.8,.333,2.1,4.2,.493,2.7,3.1,.875,0.6,4.4,4.9,4.3,1.2,0.4,2.5,3.1,13.7,https://www.basketball-reference.com/players/s/smartma01.html
2012-13,22,HOU,NBA,C,5,1,59,3.7,5.5,.667,0.0,0.0,,3.7,5.5,.667,3.7,7.3,.500,4.3,3.7,7.9,0.0,1.2,1.2,2.4,5.5,11.0,https://www.basketball-reference.com/players/s/smithgr02.html
2014-15,24,DAL,NBA,PF,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/s/smithgr02.html
2010-11,22,MEM,NBA,PG,5,0,10,7.2,10.8,.667,0.0,0.0,,7.2,10.8,.667,0.0,0.0,,0.0,7.2,7.2,7.2,3.6,0.0,3.6,3.6,14.4,https://www.basketball-reference.com/players/s/smithis01.html
2011-12,23,ORL,NBA,PG,1,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,7.2,0.0,0.0,0.0,https://www.basketball-reference.com/players/s/smithis01.html
2012-13,24,MIL,NBA,PG,4,0,11,0.0,3.3,.000,0.0,0.0,,0.0,3.3,.000,0.0,0.0,,0.0,3.3,3.3,9.8,0.0,0.0,3.3,3.3,0.0,https://www.basketball-reference.com/players/s/smithis01.html
2018-19,30,DET,NBA,PG,4,0,81,4.4,16.9,.263,0.4,3.1,.143,4.0,13.8,.290,1.3,1.8,.750,0.4,4.4,4.9,6.2,1.3,0.4,1.8,3.6,10.7,https://www.basketball-reference.com/players/s/smithis01.html
2006-07,21,DEN,NBA,SG,4,0,47,4.6,16.9,.273,0.0,9.2,.000,4.6,7.7,.600,4.6,4.6,1.000,0.8,6.1,6.9,1.5,3.1,0.8,2.3,4.6,13.8,https://www.basketball-reference.com/players/s/smithjr01.html
2007-08,22,DEN,NBA,SG,4,0,108,7.7,14.3,.535,2.3,7.3,.318,5.3,7.0,.762,6.7,8.0,.833,0.3,2.0,2.3,2.3,1.3,0.0,1.7,4.0,24.3,https://www.basketball-reference.com/players/s/smithjr01.html
2008-09,23,DEN,NBA,SG,16,0,435,7.3,16.1,.454,3.1,8.8,.358,4.1,7.3,.568,2.1,3.8,.543,0.9,3.5,4.4,3.7,1.4,0.3,2.2,4.2,19.8,https://www.basketball-reference.com/players/s/smithjr01.html
2009-10,24,DEN,NBA,SG,6,0,159,4.8,12.9,.368,2.5,7.0,.355,2.3,5.9,.385,3.2,3.6,.875,1.1,4.1,5.2,2.3,0.9,0.5,1.4,3.8,15.2,https://www.basketball-reference.com/players/s/smithjr01.html
2010-11,25,DEN,NBA,SF,5,0,76,7.6,21.3,.356,4.3,9.9,.429,3.3,11.4,.292,3.8,5.2,.727,0.5,4.3,4.7,2.4,0.9,0.0,3.8,3.8,23.2,https://www.basketball-reference.com/players/s/smithjr01.html
2011-12,26,NYK,NBA,SG,5,0,175,4.9,15.6,.316,1.0,5.8,.179,3.9,9.9,.396,1.6,1.6,1.000,0.4,2.3,2.7,2.3,1.2,0.2,2.3,3.9,12.5,https://www.basketball-reference.com/players/s/smithjr01.html
2012-13,27,NYK,NBA,SG,11,0,351,5.5,16.7,.331,1.8,6.8,.273,3.7,9.9,.371,3.2,4.4,.721,0.6,4.7,5.3,1.5,1.1,0.5,2.1,2.8,16.1,https://www.basketball-reference.com/players/s/smithjr01.html
2014-15,29,CLE,NBA,SG,18,4,560,5.3,13.2,.403,3.3,9.1,.359,2.1,4.1,.500,0.9,1.3,.700,0.6,4.9,5.5,1.4,1.1,0.6,1.0,3.5,14.9,https://www.basketball-reference.com/players/s/smithjr01.html
2015-16,30,CLE,NBA,SG,21,21,730,4.0,9.3,.436,3.2,7.4,.430,0.8,1.8,.459,0.6,1.0,.619,0.3,3.0,3.3,1.4,1.3,0.2,0.5,2.7,11.9,https://www.basketball-reference.com/players/s/smithjr01.html
2016-17,31,CLE,NBA,SG,18,18,487,3.7,7.3,.505,3.0,5.9,.500,0.7,1.4,.526,0.4,0.8,.455,0.4,2.7,3.1,1.0,1.0,0.4,0.9,3.0,10.7,https://www.basketball-reference.com/players/s/smithjr01.html
2017-18,32,CLE,NBA,SG,22,21,706,3.3,9.5,.348,2.2,6.1,.367,1.1,3.4,.313,0.9,1.1,.773,0.5,2.5,3.1,1.3,1.1,0.2,1.0,2.8,9.7,https://www.basketball-reference.com/players/s/smithjr01.html
2019-20,34,LAL,NBA,SG,10,0,75,3.4,12.5,.269,2.9,10.6,.273,0.5,1.9,.250,0.0,0.0,,0.0,1.4,1.4,1.4,1.0,0.0,3.4,5.3,9.6,https://www.basketball-reference.com/players/s/smithjr01.html
2007-08,21,PHI,NBA,PF,6,0,82,3.5,7.9,.444,0.0,0.4,.000,3.5,7.5,.471,1.8,1.8,1.000,1.8,4.8,6.6,1.3,0.4,2.2,0.9,2.2,8.8,https://www.basketball-reference.com/players/s/smithja02.html
2010-11,24,NOH,NBA,C,6,0,58,4.3,9.3,.467,0.0,0.0,,4.3,9.3,.467,0.0,0.0,,0.6,3.7,4.3,0.6,1.2,0.0,0.0,6.8,8.7,https://www.basketball-reference.com/players/s/smithja02.html
2016-17,30,WAS,NBA,C,13,0,157,4.4,8.9,.487,0.7,2.3,.300,3.7,6.6,.552,2.3,3.2,.714,2.3,4.4,6.6,0.9,0.5,1.6,2.3,6.9,11.7,https://www.basketball-reference.com/players/s/smithja02.html
2017-18,31,WAS,NBA,C,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/s/smithja02.html
2007-08,22,ATL,NBA,PF,7,7,237,5.3,13.4,.398,0.5,2.7,.167,4.9,10.6,.457,5.6,6.7,.841,1.1,5.8,6.8,3.0,1.8,3.0,3.9,3.9,16.7,https://www.basketball-reference.com/players/s/smithjo03.html
2008-09,23,ATL,NBA,PF,11,11,410,5.9,14.0,.421,0.2,1.3,.133,5.7,12.6,.451,4.6,6.2,.732,2.1,5.1,7.2,2.1,1.1,1.5,1.8,3.2,16.5,https://www.basketball-reference.com/players/s/smithjo03.html
2009-10,24,ATL,NBA,PF,11,11,392,5.7,11.8,.481,0.2,0.6,.333,5.5,11.3,.488,2.7,4.0,.659,3.4,5.7,9.1,2.7,1.2,1.7,1.6,2.8,14.2,https://www.basketball-reference.com/players/s/smithjo03.html
2010-11,25,ATL,NBA,PF,12,12,438,5.7,14.1,.404,0.2,2.0,.125,5.4,12.1,.449,3.3,5.5,.597,1.5,6.9,8.4,2.9,1.1,2.1,2.1,3.2,14.9,https://www.basketball-reference.com/players/s/smithjo03.html
2011-12,26,ATL,NBA,PF,5,5,196,6.2,16.2,.386,0.0,0.7,.000,6.2,15.4,.405,2.9,3.9,.762,1.8,10.7,12.5,4.4,0.6,0.9,2.8,2.6,15.4,https://www.basketball-reference.com/players/s/smithjo03.html
2012-13,27,ATL,NBA,PF,6,6,199,7.1,16.3,.433,0.9,3.6,.250,6.2,12.7,.486,3.4,6.5,.528,1.8,6.3,8.1,3.8,2.0,0.5,2.9,3.8,18.5,https://www.basketball-reference.com/players/s/smithjo03.html
2014-15,29,HOU,NBA,PF,17,8,396,7.7,17.6,.438,2.5,6.5,.380,5.3,11.2,.472,2.9,6.7,.432,2.4,6.4,8.7,4.2,0.8,1.5,3.5,3.7,20.8,https://www.basketball-reference.com/players/s/smithjo03.html
2015-16,30,HOU,NBA,PF,4,0,38,5.7,12.3,.462,3.8,7.6,.500,1.9,4.7,.400,0.0,1.9,.000,0.9,0.9,1.9,3.8,0.9,0.9,4.7,6.6,15.2,https://www.basketball-reference.com/players/s/smithjo03.html
2014-15,23,MEM,NBA,PG,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/s/smithru01.html
2018-19,19,PHI,NBA,SG,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/s/smithzh01.html
2013-14,22,CHI,NBA,SG,5,0,46,1.6,7.0,.222,0.0,3.9,.000,1.6,3.1,.500,0.0,0.0,,0.0,4.7,4.7,1.6,0.8,0.8,0.8,3.9,3.1,https://www.basketball-reference.com/players/s/snellto01.html
2014-15,23,CHI,NBA,SF,11,0,140,3.9,11.3,.341,2.3,6.9,.333,1.5,4.4,.353,1.0,1.0,1.000,0.3,4.1,4.4,1.5,0.0,0.8,1.3,3.3,11.1,https://www.basketball-reference.com/players/s/snellto01.html
2016-17,25,MIL,NBA,SG,6,6,185,4.3,8.6,.500,3.1,6.0,.516,1.2,2.5,.462,0.0,0.0,,0.4,2.3,2.7,1.8,0.2,0.2,0.4,3.3,11.7,https://www.basketball-reference.com/players/s/snellto01.html
2017-18,26,MIL,NBA,SG,7,2,134,1.9,6.4,.292,1.3,5.6,.238,0.5,0.8,.667,0.0,0.0,,0.3,3.2,3.5,1.1,0.8,1.1,0.8,2.7,5.1,https://www.basketball-reference.com/players/s/snellto01.html
2018-19,27,MIL,NBA,SF,9,0,28,2.6,7.7,.333,1.3,2.6,.500,1.3,5.1,.250,0.0,0.0,,1.3,1.3,2.6,0.0,1.3,1.3,0.0,3.9,6.4,https://www.basketball-reference.com/players/s/snellto01.html
2006-07,23,HOU,NBA,SF,3,0,9,4.0,12.0,.333,0.0,8.0,.000,4.0,4.0,1.000,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,https://www.basketball-reference.com/players/s/snydeki01.html
2003-04,25,SAC,NBA,PF,7,0,85,4.2,6.8,.625,0.0,0.0,,4.2,6.8,.625,2.5,2.5,1.000,2.5,3.0,5.5,0.8,0.0,0.4,2.1,5.9,11.0,https://www.basketball-reference.com/players/s/songada01.html
2004-05,26,SAC,NBA,PF,5,0,75,3.8,9.1,.421,0.0,0.0,,3.8,9.1,.421,1.9,2.4,.800,2.9,3.8,6.7,1.4,1.0,0.5,1.0,6.7,9.6,https://www.basketball-reference.com/players/s/songada01.html
2006-07,28,WAS,NBA,PF,4,0,90,8.0,16.4,.488,0.0,0.8,.000,8.0,15.6,.513,1.2,1.2,1.000,2.0,3.2,5.2,1.6,1.2,0.0,1.6,6.8,17.2,https://www.basketball-reference.com/players/s/songada01.html
2007-08,29,WAS,NBA,C,5,0,77,3.7,8.9,.421,0.0,0.0,,3.7,8.9,.421,6.1,7.0,.867,1.9,4.2,6.1,1.9,0.5,0.0,2.8,8.4,13.6,https://www.basketball-reference.com/players/s/songada01.html
2006-07,24,HOU,NBA,SG,1,0,3,12.0,24.0,.500,0.0,0.0,,12.0,24.0,.500,24.0,24.0,1.000,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,48.0,https://www.basketball-reference.com/players/s/spanova01.html
2008-09,21,PHI,NBA,C,3,0,29,3.7,8.7,.429,0.0,0.0,,3.7,8.7,.429,3.7,5.0,.750,3.7,3.7,7.4,0.0,0.0,0.0,0.0,6.2,11.2,https://www.basketball-reference.com/players/s/speigma01.html
2010-11,23,PHI,NBA,C,2,0,21,3.4,20.6,.167,0.0,0.0,,3.4,20.6,.167,0.0,0.0,,1.7,8.6,10.3,1.7,0.0,1.7,0.0,6.9,6.9,https://www.basketball-reference.com/players/s/speigma01.html
2011-12,24,MEM,NBA,PF,7,0,100,7.2,14.8,.488,0.0,0.0,,7.2,14.8,.488,2.2,3.6,.600,4.7,6.1,10.8,0.7,1.1,1.1,1.8,4.7,16.6,https://www.basketball-reference.com/players/s/speigma01.html
2013-14,26,GSW,NBA,C,7,0,68,10.1,19.1,.528,0.0,0.0,,10.1,19.1,.528,3.2,6.4,.500,4.8,6.9,11.6,1.6,1.1,2.1,1.1,6.4,23.3,https://www.basketball-reference.com/players/s/speigma01.html
2014-15,27,GSW,NBA,C,10,0,67,7.5,22.6,.333,0.0,0.0,,7.5,22.6,.333,4.8,8.1,.600,4.3,7.0,11.3,2.1,2.1,1.6,2.1,7.5,19.9,https://www.basketball-reference.com/players/s/speigma01.html
2015-16,28,GSW,NBA,C,24,0,201,8.2,21.1,.390,3.2,7.7,.419,5.0,13.4,.373,4.3,5.6,.774,2.7,5.7,8.4,2.0,0.5,1.4,3.6,7.7,24.0,https://www.basketball-reference.com/players/s/speigma01.html
2016-17,29,LAC,NBA,C,7,2,98,5.9,13.6,.432,2.6,7.3,.350,3.3,6.2,.529,2.6,3.7,.700,1.5,5.9,7.3,1.1,0.7,1.1,1.1,4.8,16.9,https://www.basketball-reference.com/players/s/speigma01.html
2010-11,26,SAS,NBA,C,3,0,50,7.2,11.5,.625,0.0,0.0,,7.2,11.5,.625,0.0,2.2,.000,5.0,5.0,10.1,0.7,2.2,0.7,1.4,2.9,14.4,https://www.basketball-reference.com/players/s/splitti01.html
2011-12,27,SAS,NBA,C,13,0,168,6.4,10.1,.638,0.0,0.0,,6.4,10.1,.638,3.4,9.2,.372,1.7,6.0,7.7,2.1,1.1,0.9,1.9,5.1,16.3,https://www.basketball-reference.com/players/s/splitti01.html
2012-13,28,SAS,NBA,PF,19,15,388,4.2,7.8,.536,0.0,0.1,.000,4.2,7.7,.542,2.4,3.1,.788,1.9,3.4,5.4,2.1,1.4,1.3,2.2,4.3,10.8,https://www.basketball-reference.com/players/s/splitti01.html
2013-14,29,SAS,NBA,C,23,18,516,4.3,7.0,.610,0.0,0.1,.000,4.3,6.9,.616,3.6,5.0,.718,3.1,6.6,9.8,3.2,1.1,0.8,1.3,3.7,12.1,https://www.basketball-reference.com/players/s/splitti01.html
2014-15,30,SAS,NBA,C,7,7,123,2.6,7.0,.375,0.0,0.0,,2.6,7.0,.375,1.8,5.6,.316,3.8,5.3,9.1,2.6,1.2,0.3,2.0,5.0,7.0,https://www.basketball-reference.com/players/s/splitti01.html
2011-12,21,IND,NBA,SG,4,0,12,6.0,27.0,.222,3.0,6.0,.500,3.0,21.0,.143,3.0,6.0,.500,0.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,18.0,https://www.basketball-reference.com/players/s/stephla01.html
2012-13,22,IND,NBA,SG,19,19,673,3.7,9.0,.408,1.0,3.4,.281,2.7,5.6,.486,1.2,2.0,.622,0.7,7.0,7.7,3.4,1.2,0.1,1.9,2.5,9.6,https://www.basketball-reference.com/players/s/stephla01.html
2013-14,23,IND,NBA,SG,19,19,705,5.1,11.2,.455,1.2,3.4,.358,3.9,7.8,.497,1.8,2.5,.714,1.2,5.5,6.7,4.1,0.8,0.2,2.3,2.8,13.2,https://www.basketball-reference.com/players/s/stephla01.html
2015-16,25,MEM,NBA,SF,4,0,95,8.7,16.7,.523,0.8,1.9,.400,8.0,14.8,.538,1.5,1.9,.800,0.4,1.9,2.3,2.7,0.4,0.0,1.1,3.8,19.7,https://www.basketball-reference.com/players/s/stephla01.html
2016-17,26,IND,NBA,SG,4,0,107,9.1,17.8,.509,2.4,6.1,.389,6.7,11.8,.571,1.0,1.3,.750,0.3,6.7,7.1,3.7,0.7,0.0,1.3,3.7,21.5,https://www.basketball-reference.com/players/s/stephla01.html
2017-18,27,IND,NBA,SG,7,0,149,7.2,15.7,.462,1.9,6.3,.308,5.3,9.4,.564,1.2,2.2,.556,0.7,3.9,4.6,4.8,0.5,0.2,2.2,4.8,17.6,https://www.basketball-reference.com/players/s/stephla01.html
2011-12,26,BOS,NBA,C,19,0,143,3.0,4.5,.667,0.0,0.0,,3.0,4.5,.667,1.0,1.5,.667,2.3,8.1,10.3,1.3,1.0,2.8,1.0,6.5,7.0,https://www.basketball-reference.com/players/s/stiemgr01.html
2014-15,29,TOR,NBA,C,1,0,2,36.0,36.0,1.000,0.0,0.0,,36.0,36.0,1.000,18.0,36.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,https://www.basketball-reference.com/players/s/stiemgr01.html
2017-18,26,UTA,NBA,PG,2,0,6,6.0,18.0,.333,0.0,6.0,.000,6.0,12.0,.500,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,12.0,https://www.basketball-reference.com/players/s/stockda01.html
2011-12,23,DEN,NBA,SG,2,0,5,7.2,14.4,.500,0.0,0.0,,7.2,14.4,.500,0.0,0.0,,7.2,0.0,7.2,14.4,0.0,0.0,0.0,0.0,14.4,https://www.basketball-reference.com/players/s/stoneju01.html
2012-13,24,DEN,NBA,PG,2,0,13,0.0,0.0,,0.0,0.0,,0.0,0.0,,5.5,5.5,1.000,0.0,0.0,0.0,2.8,0.0,0.0,0.0,8.3,5.5,https://www.basketball-reference.com/players/s/stoneju01.html
2007-08,25,ATL,NBA,PG,3,0,28,5.1,11.6,.444,2.6,7.7,.333,2.6,3.9,.667,2.6,2.6,1.000,0.0,1.3,1.3,0.0,1.3,0.0,3.9,2.6,15.4,https://www.basketball-reference.com/players/s/stoudsa01.html
2007-08,22,PHO,NBA,SG,1,0,5,0.0,28.8,.000,0.0,7.2,.000,0.0,21.6,.000,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,7.2,0.0,https://www.basketball-reference.com/players/s/strawdj01.html
2007-08,21,DET,NBA,PG,17,2,380,4.1,11.0,.371,0.2,0.7,.286,3.9,10.3,.376,4.8,5.5,.879,1.0,2.0,3.0,5.5,1.7,0.2,2.2,3.3,13.2,https://www.basketball-reference.com/players/s/stuckro01.html
2008-09,22,DET,NBA,PG,4,4,128,6.8,17.2,.393,0.0,2.3,.000,6.8,14.9,.453,3.4,3.9,.857,0.6,2.0,2.5,5.9,0.0,0.0,1.7,2.5,16.9,https://www.basketball-reference.com/players/s/stuckro01.html
2015-16,29,IND,NBA,PG,7,0,125,4.9,12.4,.395,1.4,2.9,.500,3.5,9.5,.364,1.4,2.6,.556,0.3,4.0,4.3,4.0,1.2,0.3,1.7,2.6,12.7,https://www.basketball-reference.com/players/s/stuckro01.html
2014-15,22,BOS,NBA,PF,4,0,80,9.5,17.1,.553,1.4,4.1,.333,8.1,13.1,.621,1.8,3.2,.571,4.1,8.6,12.6,0.5,0.0,1.4,2.3,5.4,22.1,https://www.basketball-reference.com/players/s/sullija01.html
2015-16,23,BOS,NBA,PF,6,2,81,5.8,18.7,.310,0.9,1.8,.500,4.9,16.9,.289,1.3,1.8,.750,4.4,7.6,12.0,3.1,0.4,0.0,2.7,7.1,13.8,https://www.basketball-reference.com/players/s/sullija01.html
2018-19,23,IND,NBA,PG,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/s/sumneed01.html
2019-20,24,IND,NBA,SG,3,0,41,1.8,6.1,.286,0.0,2.6,.000,1.8,3.5,.500,1.8,1.8,1.000,0.9,4.4,5.3,0.0,0.0,0.0,1.8,4.4,5.3,https://www.basketball-reference.com/players/s/sumneed01.html
2017-18,20,POR,NBA,PF,1,0,8,0.0,9.0,.000,0.0,4.5,.000,0.0,4.5,.000,13.5,18.0,.750,0.0,9.0,9.0,4.5,0.0,0.0,4.5,4.5,13.5,https://www.basketball-reference.com/players/s/swanica01.html
2003-04,21,NYK,NBA,PF,4,0,57,3.8,6.9,.545,0.0,0.0,,3.8,6.9,.545,2.5,3.8,.667,2.5,3.8,6.3,0.0,0.0,0.6,0.0,4.4,10.1,https://www.basketball-reference.com/players/s/sweetmi01.html
2005-06,23,CHI,NBA,C,6,6,120,4.2,10.2,.412,0.0,0.0,,4.2,10.2,.412,4.5,5.7,.789,4.8,5.1,9.9,2.1,0.9,1.8,2.1,7.2,12.9,https://www.basketball-reference.com/players/s/sweetmi01.html
2006-07,24,CHI,NBA,C,1,0,3,12.0,24.0,.500,0.0,0.0,,12.0,24.0,.500,0.0,24.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,https://www.basketball-reference.com/players/s/sweetmi01.html
2010-11,22,ATL,NBA,SF,4,0,11,6.5,9.8,.667,0.0,0.0,,6.5,9.8,.667,6.5,13.1,.500,3.3,0.0,3.3,9.8,3.3,0.0,3.3,3.3,19.6,https://www.basketball-reference.com/players/s/sypa01.html
2017-18,19,BOS,NBA,SF,19,19,683,6.5,13.8,.471,1.2,3.7,.324,5.3,10.0,.526,4.3,5.1,.845,0.5,3.8,4.4,2.7,1.2,0.5,2.2,2.6,18.5,https://www.basketball-reference.com/players/t/tatumja01.html
2018-19,20,BOS,NBA,SF,9,9,295,6.0,13.7,.438,1.2,3.8,.323,4.8,9.9,.481,3.5,4.8,.744,0.9,6.5,7.3,2.1,1.2,0.9,2.2,2.6,16.7,https://www.basketball-reference.com/players/t/tatumja01.html
2019-20,21,BOS,NBA,PF,17,17,690,7.6,17.4,.434,2.5,6.6,.373,5.1,10.9,.471,5.2,6.4,.813,1.1,7.7,8.9,4.4,0.9,1.0,2.5,2.1,22.8,https://www.basketball-reference.com/players/t/tatumja01.html
2005-06,23,WAS,NBA,SG,1,0,3,0.0,12.0,.000,0.0,12.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/t/taylodo01.html
2006-07,24,WAS,NBA,SG,2,0,17,2.1,12.7,.167,0.0,0.0,,2.1,12.7,.167,2.1,2.1,1.000,0.0,6.4,6.4,8.5,0.0,0.0,4.2,4.2,6.4,https://www.basketball-reference.com/players/t/taylodo01.html
2016-17,22,HOU,NBA,PG,3,0,10,0.0,7.2,.000,0.0,3.6,.000,0.0,3.6,.000,0.0,0.0,,3.6,3.6,7.2,3.6,0.0,0.0,0.0,3.6,0.0,https://www.basketball-reference.com/players/t/taylois01.html
2012-13,22,BRK,NBA,PG,2,0,2,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/t/tayloty01.html
