Season,Age,Tm,Lg,Pos,G,MP,PG%_Position Estimate,SG%_Position Estimate,SF%_Position Estimate,PF%_Position Estimate,C%_Position Estimate,OnCourt_+/- Per 100 Poss.,On-Off_+/- Per 100 Poss.,BadPass_Turnovers,LostBall_Turnovers,Shoot_Fouls Committed,Off._Fouls Committed,Shoot_Fouls Drawn,Off._Fouls Drawn,PGA_Misc.,And1_Misc.,Blkd_Misc.,Player_link
2016-17,22,BOS,NBA,PF,2,18,,,54%,46%,,+23.5,+26.8,1,0,2,0,0,0,0,0,0,https://www.basketball-reference.com/players/m/mickejo01.html
2014-15,23,MIL,NBA,SF,6,232,,,54%,46%,,-14.5,-10.6,6,1,4,2,7,1,24,3,6,https://www.basketball-reference.com/players/m/middlkh01.html
2016-17,25,MIL,NBA,SF,6,231,,1%,96%,4%,,+2.0,+18.2,6,3,10,1,7,1,78,2,3,https://www.basketball-reference.com/players/m/middlkh01.html
2017-18,26,MIL,NBA,SF,7,275,,4%,92%,5%,,+2.6,+11.0,6,4,11,4,9,2,46,3,5,https://www.basketball-reference.com/players/m/middlkh01.html
2018-19,27,MIL,NBA,SF,15,515,,20%,77%,3%,,+10.2,+2.7,12,10,15,3,21,4,149,6,8,https://www.basketball-reference.com/players/m/middlkh01.html
2019-20,28,MIL,NBA,SF,10,355,,,68%,32%,,+6.9,+20.8,18,6,21,6,18,2,140,7,10,https://www.basketball-reference.com/players/m/middlkh01.html
2006-07,19,UTA,NBA,SG,1,3,61%,39%,,,,+20.0,+18.8,0,0,0,0,1,0,0,0,0,https://www.basketball-reference.com/players/m/milescj01.html
2007-08,20,UTA,NBA,SG,7,26,,79%,21%,,,-28.7,-30.3,2,0,1,0,0,0,0,0,1,https://www.basketball-reference.com/players/m/milescj01.html
2008-09,21,UTA,NBA,SG,5,58,,100%,,,,-17.5,-10.2,1,2,3,0,2,0,2,0,1,https://www.basketball-reference.com/players/m/milescj01.html
2009-10,22,UTA,NBA,SF,10,337,,2%,97%,1%,,-5.8,-14.0,12,5,24,0,18,7,64,3,2,https://www.basketball-reference.com/players/m/milescj01.html
2015-16,28,IND,NBA,SF,7,92,,,100%,,,-11.0,-17.6,1,2,6,0,0,0,9,0,3,https://www.basketball-reference.com/players/m/milescj01.html
2016-17,29,IND,NBA,SF,4,82,,50%,43%,7%,,-9.6,-10.3,0,0,5,2,0,0,3,0,0,https://www.basketball-reference.com/players/m/milescj01.html
2017-18,30,TOR,NBA,SF,10,227,,,81%,19%,,-5.7,-2.7,4,1,9,2,7,0,19,2,4,https://www.basketball-reference.com/players/m/milescj01.html
2003-04,18,DET,NBA,C,8,14,,,,,100%,+0.6,-7.1,1,2,1,0,1,,2,0,0,https://www.basketball-reference.com/players/m/milicda01.html
2004-05,19,DET,NBA,C,9,21,,,,,100%,-22.5,-28.6,0,1,2,0,1,,2,0,0,https://www.basketball-reference.com/players/m/milicda01.html
2006-07,21,ORL,NBA,PF,4,115,,,,79%,21%,-0.1,+25.6,2,0,6,0,7,0,9,3,1,https://www.basketball-reference.com/players/m/milicda01.html
2017-18,27,NOP,NBA,SF,9,162,,,35%,65%,,+0.9,+2.1,4,1,5,0,2,0,24,1,2,https://www.basketball-reference.com/players/m/milleda01.html
2018-19,25,TOR,NBA,SF,10,28,,,18%,70%,13%,-37.5,-44.3,0,0,2,1,2,0,2,0,0,https://www.basketball-reference.com/players/m/millema01.html
2019-20,26,TOR,NBA,SF,1,5,,55%,46%,,,-36.4,-41.7,0,0,1,0,0,0,0,0,2,https://www.basketball-reference.com/players/m/millema01.html
2009-10,21,POR,NBA,PG,3,12,41%,59%,,,,+9.2,+22.4,0,1,0,0,1,0,7,1,1,https://www.basketball-reference.com/players/m/millspa02.html
2010-11,22,POR,NBA,PG,2,5,94%,6%,,,,+32.7,+40.1,1,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/m/millspa02.html
2011-12,23,SAS,NBA,PG,8,31,100%,,,,,-4.9,-12.5,3,0,1,0,0,0,11,0,0,https://www.basketball-reference.com/players/m/millspa02.html
2012-13,24,SAS,NBA,PG,9,31,100%,,,,,+38.5,+32.0,1,0,0,0,0,0,5,0,0,https://www.basketball-reference.com/players/m/millspa02.html
2013-14,25,SAS,NBA,PG,23,351,100%,,,,,+14.8,+6.9,7,2,9,2,4,7,79,0,5,https://www.basketball-reference.com/players/m/millspa02.html
2014-15,26,SAS,NBA,PG,7,112,100%,,,,,+14.7,+21.2,3,2,2,0,3,0,21,1,1,https://www.basketball-reference.com/players/m/millspa02.html
2015-16,27,SAS,NBA,PG,10,167,100%,,,,,+16.7,+10.3,3,3,1,0,3,3,47,0,0,https://www.basketball-reference.com/players/m/millspa02.html
2016-17,28,SAS,NBA,PG,16,416,100%,,,,,-4.4,-11.2,14,4,11,2,0,3,99,2,5,https://www.basketball-reference.com/players/m/millspa02.html
2017-18,29,SAS,NBA,PG,5,165,100%,,,,,-8.7,+1.4,7,1,4,0,2,2,33,1,2,https://www.basketball-reference.com/players/m/millspa02.html
2018-19,30,SAS,NBA,PG,7,152,100%,,,,,-3.9,-3.8,3,0,1,0,4,4,54,0,4,https://www.basketball-reference.com/players/m/millspa02.html
2006-07,21,UTA,NBA,PF,17,263,,,7%,91%,2%,+3.5,+3.3,6,3,17,3,9,5,16,0,10,https://www.basketball-reference.com/players/m/millspa01.html
2007-08,22,UTA,NBA,PF,12,210,,,,99%,1%,-3.5,-5.3,3,2,16,3,14,0,10,7,8,https://www.basketball-reference.com/players/m/millspa01.html
2008-09,23,UTA,NBA,PF,5,155,,,,79%,21%,-10.5,-2.1,1,1,10,1,5,2,17,2,6,https://www.basketball-reference.com/players/m/millspa01.html
2009-10,24,UTA,NBA,PF,10,323,,,,98%,3%,-2.9,-4.2,2,4,21,6,30,7,49,8,8,https://www.basketball-reference.com/players/m/millspa01.html
2011-12,26,UTA,NBA,PF,4,139,,,44%,56%,,-22.5,-15.6,2,2,6,3,4,0,4,0,6,https://www.basketball-reference.com/players/m/millspa01.html
2013-14,28,ATL,NBA,PF,7,267,,,,70%,30%,-5.2,-13.6,10,5,5,4,25,2,54,4,11,https://www.basketball-reference.com/players/m/millspa01.html
2014-15,29,ATL,NBA,PF,16,566,,,,90%,11%,+4.9,+16.9,16,8,28,7,34,2,136,8,10,https://www.basketball-reference.com/players/m/millspa01.html
2015-16,30,ATL,NBA,PF,10,365,,,,81%,19%,-2.3,-3.1,12,7,11,5,26,0,65,7,9,https://www.basketball-reference.com/players/m/millspa01.html
2016-17,31,ATL,NBA,PF,6,219,,,,90%,10%,-3.4,-10.7,7,9,10,4,22,0,64,6,9,https://www.basketball-reference.com/players/m/millspa01.html
2018-19,33,DEN,NBA,PF,14,469,,,,99%,1%,+6.2,+11.9,5,7,25,4,28,4,28,6,12,https://www.basketball-reference.com/players/m/millspa01.html
2019-20,34,DEN,NBA,PF,19,459,,,15%,84%,,-5.8,-6.4,14,2,26,7,22,2,57,4,10,https://www.basketball-reference.com/players/m/millspa01.html
2019-20,23,PHI,NBA,SG,4,126,8%,72%,20%,,,-9.0,+11.1,2,3,10,0,4,0,25,1,3,https://www.basketball-reference.com/players/m/miltosh01.html
2014-15,23,CHI,NBA,PF,11,164,,,,86%,14%,+3.0,+0.1,3,4,10,1,7,0,21,1,8,https://www.basketball-reference.com/players/m/mirotni01.html
2016-17,25,CHI,NBA,PF,6,162,,,,98%,2%,-14.1,-14.5,4,0,10,0,4,0,18,1,1,https://www.basketball-reference.com/players/m/mirotni01.html
2017-18,26,NOP,NBA,PF,9,320,,,,84%,16%,+3.5,+15.0,6,3,11,0,5,2,35,1,3,https://www.basketball-reference.com/players/m/mirotni01.html
2018-19,27,MIL,NBA,PF,14,298,,,34%,52%,14%,+3.8,-9.5,9,4,12,0,11,0,26,0,5,https://www.basketball-reference.com/players/m/mirotni01.html
2017-18,21,UTA,NBA,SG,11,411,39%,61%,,,,-2.1,-1.6,17,9,11,3,20,1,112,6,23,https://www.basketball-reference.com/players/m/mitchdo01.html
2018-19,22,UTA,NBA,SG,5,193,25%,75%,,,,-9.0,+0.8,10,8,5,0,14,0,38,2,13,https://www.basketball-reference.com/players/m/mitchdo01.html
2019-20,23,UTA,NBA,SG,7,264,54%,46%,,,,+7.5,+16.1,15,11,3,3,23,1,90,4,7,https://www.basketball-reference.com/players/m/mitchdo01.html
2016-17,26,MIL,NBA,C,6,141,,,,,100%,+5.0,+12.4,3,5,6,2,12,0,22,2,2,https://www.basketball-reference.com/players/m/monrogr01.html
2017-18,27,BOS,NBA,C,11,105,,,,,100%,-9.9,-12.0,6,6,6,0,7,0,12,2,7,https://www.basketball-reference.com/players/m/monrogr01.html
2018-19,28,PHI,NBA,C,10,90,,,,,100%,-23.0,-30.5,3,0,8,1,3,0,9,1,4,https://www.basketball-reference.com/players/m/monrogr01.html
2015-16,22,POR,NBA,SG,6,8,,,85%,15%,,-12.2,-10.3,0,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/m/montelu01.html
2007-08,27,TOR,NBA,SF,5,104,,,93%,7%,,-10.2,-8.2,0,1,3,1,1,1,8,1,1,https://www.basketball-reference.com/players/m/moonja01.html
2008-09,28,MIA,NBA,SF,3,40,,1%,99%,,,-4.0,-6.0,1,0,2,1,1,0,3,0,0,https://www.basketball-reference.com/players/m/moonja01.html
2009-10,29,CLE,NBA,SF,11,113,,39%,60%,2%,,+2.9,+1.5,0,0,2,0,2,0,12,1,0,https://www.basketball-reference.com/players/m/moonja01.html
2011-12,22,BOS,NBA,PG,9,21,96%,4%,,,,-25.2,-26.6,0,1,2,0,0,0,7,0,0,https://www.basketball-reference.com/players/m/mooreet01.html
2014-15,25,CHI,NBA,SG,3,9,91%,9%,,,,+61.1,+59.1,0,0,1,0,0,0,0,0,1,https://www.basketball-reference.com/players/m/mooreet01.html
2017-18,28,NOP,NBA,SG,9,284,5%,91%,4%,,,+3.8,+12.2,5,3,6,3,7,0,34,3,8,https://www.basketball-reference.com/players/m/mooreet01.html
2018-19,27,TOR,NBA,PF,8,28,,,,,100%,-42.2,-49.2,0,0,3,0,0,0,7,0,0,https://www.basketball-reference.com/players/m/moreler01.html
2019-20,22,UTA,NBA,PF,7,86,,,,80%,20%,+24.4,+27.6,0,1,6,0,3,0,13,0,0,https://www.basketball-reference.com/players/m/morgaju01.html
2011-12,21,LAL,NBA,PG,4,8,100%,,,,,+40.5,+46.0,1,0,0,0,2,0,6,0,0,https://www.basketball-reference.com/players/m/morrida01.html
2012-13,22,LAL,NBA,PG,4,105,31%,68%,,,,-26.8,-13.9,4,1,2,0,5,1,27,2,2,https://www.basketball-reference.com/players/m/morrida01.html
2014-15,24,BRK,NBA,PG,1,5,100%,,,,,-56.9,-52.0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/m/morrida01.html
2015-16,26,DET,NBA,SF,4,144,,,80%,20%,,-11.5,-5.2,0,2,2,3,9,0,25,1,0,https://www.basketball-reference.com/players/m/morrima03.html
2017-18,28,BOS,NBA,PF,19,562,,,14%,85%,1%,-0.1,-2.2,8,3,29,7,24,2,51,6,15,https://www.basketball-reference.com/players/m/morrima03.html
2018-19,29,BOS,NBA,PF,9,254,,,,97%,3%,+6.0,+21.1,2,1,11,2,11,2,29,1,3,https://www.basketball-reference.com/players/m/morrima03.html
2019-20,30,LAC,NBA,PF,13,388,,,1%,92%,7%,+9.9,+15.4,0,4,16,2,7,1,48,2,0,https://www.basketball-reference.com/players/m/morrima03.html
2016-17,27,WAS,NBA,PF,13,373,,,,86%,14%,+11.3,+29.1,10,6,20,2,13,3,50,4,4,https://www.basketball-reference.com/players/m/morrima02.html
2017-18,28,WAS,NBA,PF,6,181,,,,73%,28%,-6.8,-10.6,3,0,13,1,5,0,22,1,0,https://www.basketball-reference.com/players/m/morrima02.html
2018-19,29,OKC,NBA,PF,5,59,,,,96%,4%,+6.0,+16.5,1,1,4,0,4,0,11,1,1,https://www.basketball-reference.com/players/m/morrima02.html
2019-20,30,LAL,NBA,PF,21,385,,,,67%,33%,+9.8,+3.5,8,2,32,4,3,2,51,1,2,https://www.basketball-reference.com/players/m/morrima02.html
2018-19,23,DEN,NBA,PG,14,224,100%,,,,,-7.2,-14.1,3,1,5,1,6,1,84,2,8,https://www.basketball-reference.com/players/m/morrimo01.html
2019-20,24,DEN,NBA,PG,19,406,100%,,,,,-9.7,-13.1,7,2,10,1,13,1,128,4,5,https://www.basketball-reference.com/players/m/morrimo01.html
2008-09,23,ATL,NBA,C,3,8,,,,,100%,-42.9,-34.3,0,1,2,0,0,0,0,0,0,https://www.basketball-reference.com/players/m/morrira01.html
2009-10,24,ATL,NBA,PF,3,10,,,,86%,15%,+30.0,+39.2,0,0,2,0,1,0,0,1,0,https://www.basketball-reference.com/players/m/morrira01.html
2009-10,25,LAL,NBA,SF,2,13,,,100%,,,-8.0,-12.2,0,0,2,0,0,0,2,0,0,https://www.basketball-reference.com/players/m/morriad01.html
2015-16,30,OKC,NBA,SG,14,76,,30%,70%,,,-4.2,-10.3,1,2,2,1,3,1,2,0,0,https://www.basketball-reference.com/players/m/morroan01.html
2016-17,31,CHI,NBA,SG,3,29,33%,39%,28%,,,-4.2,+3.8,0,0,2,0,1,0,4,0,1,https://www.basketball-reference.com/players/m/morroan01.html
2012-13,22,HOU,NBA,PF,1,5,,,,,100%,+40.0,+46.4,0,0,0,0,1,0,0,1,0,https://www.basketball-reference.com/players/m/motiedo01.html
2015-16,25,HOU,NBA,PF,5,98,,,,88%,12%,-13.8,+9.8,7,3,1,2,6,0,11,1,2,https://www.basketball-reference.com/players/m/motiedo01.html
2018-19,28,SAS,NBA,PF,5,19,,,,,100%,+18.3,+21.4,0,0,1,0,1,1,6,0,0,https://www.basketball-reference.com/players/m/motiedo01.html
2011-12,25,DEN,NBA,C,7,99,,,,,100%,+2.4,+3.0,2,1,8,0,4,1,7,0,4,https://www.basketball-reference.com/players/m/mozgoti01.html
2014-15,28,CLE,NBA,C,20,529,,,,,100%,+7.5,+7.6,8,14,34,7,33,0,32,3,18,https://www.basketball-reference.com/players/m/mozgoti01.html
2015-16,29,CLE,NBA,C,13,76,,,,,100%,-21.7,-34.2,0,2,6,5,1,0,5,0,0,https://www.basketball-reference.com/players/m/mozgoti01.html
2019-20,23,UTA,NBA,PG,3,34,93%,7%,,,,-6.3,-11.3,0,1,0,0,1,0,5,0,0,https://www.basketball-reference.com/players/m/mudiaem01.html
2017-18,25,MIL,NBA,SG,4,29,,40%,48%,13%,,+14.5,+15.4,1,1,0,0,3,0,0,1,3,https://www.basketball-reference.com/players/m/muhamsh01.html
2009-10,20,OKC,NBA,PF,1,4,,,,100%,,-50.0,-48.3,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/m/mulleby01.html
2015-16,23,MEM,NBA,SG,4,89,85%,15%,,,,-26.4,-3.7,4,1,4,0,1,1,21,0,0,https://www.basketball-reference.com/players/m/munfoxa02.html
2016-17,20,SAS,NBA,PG,11,168,83%,17%,,,,+7.0,+8.1,9,6,8,0,9,1,63,3,7,https://www.basketball-reference.com/players/m/murrade01.html
2017-18,21,SAS,NBA,PG,5,96,18%,82%,,,,-7.1,+3.3,2,1,3,0,4,0,24,0,3,https://www.basketball-reference.com/players/m/murrade01.html
2018-19,21,DEN,NBA,PG,14,508,91%,9%,,,,+7.0,+17.3,11,10,13,1,21,2,153,4,10,https://www.basketball-reference.com/players/m/murraja01.html
2019-20,22,DEN,NBA,PG,19,753,65%,35%,,,,-0.7,+10.2,33,15,23,5,29,8,307,6,16,https://www.basketball-reference.com/players/m/murraja01.html
2018-19,19,BRK,NBA,SG,2,15,,,60%,40%,,+38.0,+51.7,2,1,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/m/musadz01.html
2019-20,20,BRK,NBA,SF,3,39,,,44%,56%,,-34.5,-16.8,3,0,0,0,4,0,10,2,1,https://www.basketball-reference.com/players/m/musadz01.html
2013-14,22,ATL,NBA,PF,2,5,,,,1%,99%,+83.3,+87.0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/m/muscami01.html
2014-15,23,ATL,NBA,PF,10,102,,,,47%,53%,-12.0,-14.1,1,1,4,2,0,1,2,0,1,https://www.basketball-reference.com/players/m/muscami01.html
2015-16,24,ATL,NBA,C,9,67,,,,,100%,-3.9,-2.7,0,2,2,1,1,0,8,0,1,https://www.basketball-reference.com/players/m/muscami01.html
2016-17,25,ATL,NBA,C,6,81,,,,6%,94%,-1.1,-0.4,0,1,7,0,4,0,4,0,2,https://www.basketball-reference.com/players/m/muscami01.html
2019-20,28,OKC,NBA,C,2,20,,,,,100%,-27.2,-21.0,0,0,1,0,0,0,2,0,0,https://www.basketball-reference.com/players/m/muscami01.html
2017-18,24,BOS,NBA,SF,11,33,45%,54%,1%,,,-18.4,-19.8,2,0,2,0,1,0,7,0,1,https://www.basketball-reference.com/players/n/naderab01.html
2018-19,25,OKC,NBA,SF,3,5,,5%,7%,88%,,-16.4,-10.0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/n/naderab01.html
2019-20,26,OKC,NBA,SF,3,25,,,100%,,,-36.8,-31.7,0,0,1,0,1,0,0,0,0,https://www.basketball-reference.com/players/n/naderab01.html
2017-18,25,CLE,NBA,C,20,307,,,,35%,65%,-4.3,-3.4,5,2,11,4,11,0,43,3,3,https://www.basketball-reference.com/players/n/nancela02.html
2016-17,25,POR,NBA,PG,4,47,100%,,,,,-2.7,+19.7,0,0,2,0,2,0,8,0,3,https://www.basketball-reference.com/players/n/napiesh01.html
2017-18,26,POR,NBA,PG,2,35,100%,,,,,+2.8,+15.0,3,2,0,0,1,0,6,0,0,https://www.basketball-reference.com/players/n/napiesh01.html
2018-19,27,BRK,NBA,PG,3,28,100%,,,,,+33.1,+49.5,0,0,1,0,4,1,25,1,2,https://www.basketball-reference.com/players/n/napiesh01.html
2010-11,26,SAS,NBA,SG,6,111,7%,65%,28%,,,-10.9,-11.8,0,0,5,1,3,0,11,0,3,https://www.basketball-reference.com/players/n/nealga01.html
2011-12,27,SAS,NBA,SG,14,217,58%,42%,,,,-9.3,-24.3,3,6,7,2,6,3,47,3,3,https://www.basketball-reference.com/players/n/nealga01.html
2012-13,28,SAS,NBA,SG,21,390,14%,85%,1%,,,+7.4,0.0,5,5,12,2,5,1,36,0,5,https://www.basketball-reference.com/players/n/nealga01.html
2013-14,29,CHA,NBA,SG,4,104,,100%,,,,-16.2,-11.9,4,2,6,1,4,0,10,1,1,https://www.basketball-reference.com/players/n/nealga01.html
2013-14,22,GSW,NBA,SG,1,0,100%,,,,,,,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/n/nedovne01.html
2006-07,24,ORL,NBA,PG,4,129,100%,,,,,-13.2,-8.7,3,5,6,1,3,3,26,1,2,https://www.basketball-reference.com/players/n/nelsoja01.html
2007-08,25,ORL,NBA,PG,10,333,100%,,,,,+2.8,+2.7,11,7,19,2,14,4,117,2,7,https://www.basketball-reference.com/players/n/nelsoja01.html
2008-09,26,ORL,NBA,PG,5,90,100%,,,,,-8.8,-12.3,4,1,0,0,1,0,33,0,2,https://www.basketball-reference.com/players/n/nelsoja01.html
2009-10,27,ORL,NBA,PG,14,479,100%,,,,,+9.8,-1.4,18,10,19,3,17,3,161,4,10,https://www.basketball-reference.com/players/n/nelsoja01.html
2010-11,28,ORL,NBA,PG,6,216,100%,,,,,+6.2,+17.0,3,3,5,1,5,2,70,0,9,https://www.basketball-reference.com/players/n/nelsoja01.html
2011-12,29,ORL,NBA,PG,5,182,100%,,,,,-15.5,-10.4,4,5,7,0,6,1,80,1,2,https://www.basketball-reference.com/players/n/nelsoja01.html
2016-17,24,UTA,NBA,PG,9,60,100%,,,,,-10.7,-6.9,1,2,5,0,0,2,8,0,0,https://www.basketball-reference.com/players/n/netora01.html
2017-18,25,UTA,NBA,PG,8,72,92%,8%,,,,+6.1,+9.2,3,0,2,0,2,3,23,0,4,https://www.basketball-reference.com/players/n/netora01.html
2018-19,26,UTA,NBA,PG,3,20,100%,,,,,-47.4,-42.1,0,0,0,0,0,0,2,0,0,https://www.basketball-reference.com/players/n/netora01.html
2019-20,27,PHI,NBA,PG,2,26,100%,,,,,-43.1,-35.2,1,0,0,0,0,3,6,0,2,https://www.basketball-reference.com/players/n/netora01.html
2018-19,25,UTA,NBA,PF,5,55,,,,100%,,+10.3,+25.5,2,0,2,0,0,0,12,0,1,https://www.basketball-reference.com/players/n/niangge01.html
2019-20,26,UTA,NBA,PF,7,114,,,19%,81%,,+4.7,+1.3,0,0,6,0,1,0,10,0,2,https://www.basketball-reference.com/players/n/niangge01.html
2008-09,23,CHI,NBA,C,7,271,,,,37%,63%,-11.0,-21.3,1,3,19,0,9,2,35,3,5,https://www.basketball-reference.com/players/n/noahjo01.html
2009-10,24,CHI,NBA,C,5,188,,,,27%,73%,-9.2,+6.5,6,4,6,2,9,3,28,1,7,https://www.basketball-reference.com/players/n/noahjo01.html
2010-11,25,CHI,NBA,C,16,529,,,,,100%,+6.0,+4.7,6,8,28,3,21,2,88,3,13,https://www.basketball-reference.com/players/n/noahjo01.html
2011-12,26,CHI,NBA,C,3,99,,,,,100%,-1.1,+1.5,0,0,3,1,3,1,20,1,2,https://www.basketball-reference.com/players/n/noahjo01.html
2012-13,27,CHI,NBA,C,12,409,,,,,100%,-10.1,-9.5,13,7,21,3,12,0,61,2,9,https://www.basketball-reference.com/players/n/noahjo01.html
2013-14,28,CHI,NBA,C,5,210,,,,,100%,-6.4,-7.7,12,3,8,3,7,3,53,1,3,https://www.basketball-reference.com/players/n/noahjo01.html
2014-15,29,CHI,NBA,C,12,395,,,,,100%,+2.9,-0.2,17,2,19,0,8,1,87,0,9,https://www.basketball-reference.com/players/n/noahjo01.html
2019-20,34,LAC,NBA,C,2,2,,,,,100%,+66.7,+62.7,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/n/noahjo01.html
2004-05,25,CHI,NBA,SF,6,202,,,60%,40%,,-4.6,-8.9,5,4,10,1,9,,32,1,7,https://www.basketball-reference.com/players/n/nocioan01.html
2005-06,26,CHI,NBA,PF,6,230,,,30%,67%,3%,-0.1,+11.9,6,0,13,4,16,6,22,4,4,https://www.basketball-reference.com/players/n/nocioan01.html
2006-07,27,CHI,NBA,PF,10,197,,,17%,81%,1%,+0.5,-0.7,5,4,10,1,9,5,18,3,5,https://www.basketball-reference.com/players/n/nocioan01.html
2010-11,31,PHI,NBA,SF,1,10,,,95%,5%,,-28.8,-21.2,0,0,0,1,0,0,0,0,0,https://www.basketball-reference.com/players/n/nocioan01.html
2018-19,24,OKC,NBA,C,5,60,,,,,100%,+4.0,+14.1,0,1,3,0,1,1,0,0,2,https://www.basketball-reference.com/players/n/noelne01.html
2019-20,25,OKC,NBA,C,7,97,,,,,100%,+1.4,+12.5,1,0,11,1,3,0,7,1,1,https://www.basketball-reference.com/players/n/noelne01.html
2015-16,23,TOR,NBA,C,5,29,,,,,100%,-11.5,-6.3,0,0,2,0,0,0,0,0,0,https://www.basketball-reference.com/players/n/noguelu01.html
2016-17,24,TOR,NBA,C,3,7,,,,100%,,+59.3,+66.2,0,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/n/noguelu01.html
2017-18,25,TOR,NBA,C,5,24,,,,,100%,-51.7,-49.9,2,0,3,1,1,0,3,0,1,https://www.basketball-reference.com/players/n/noguelu01.html
2007-08,24,HOU,NBA,SF,3,21,,10%,47%,43%,,-14.7,-12.0,0,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/n/novakst01.html
2010-11,27,SAS,NBA,SF,1,6,,,100%,,,+9.1,+13.0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/n/novakst01.html
2011-12,28,NYK,NBA,PF,5,95,,,14%,86%,,-24.9,-13.7,0,2,6,0,0,0,0,0,0,https://www.basketball-reference.com/players/n/novakst01.html
2012-13,29,NYK,NBA,SF,9,50,,,37%,63%,,-17.5,-22.7,0,0,2,0,0,0,0,0,0,https://www.basketball-reference.com/players/n/novakst01.html
2013-14,30,TOR,NBA,PF,4,15,,,,88%,12%,+15.8,+18.2,0,0,0,0,0,0,2,0,0,https://www.basketball-reference.com/players/n/novakst01.html
2019-20,24,MIA,NBA,PG,15,239,75%,25%,,,,+1.8,0.0,9,1,12,2,4,0,47,0,5,https://www.basketball-reference.com/players/n/nunnke01.html
2016-17,22,POR,NBA,C,1,17,,,,,100%,+26.0,+48.0,2,1,1,0,0,0,9,0,0,https://www.basketball-reference.com/players/n/nurkiju01.html
2017-18,23,POR,NBA,C,4,94,,,,,100%,-13.1,-7.4,0,2,6,1,6,1,10,1,6,https://www.basketball-reference.com/players/n/nurkiju01.html
2019-20,25,POR,NBA,C,5,161,,,,,100%,-18.4,-21.0,8,3,13,2,9,0,40,3,1,https://www.basketball-reference.com/players/n/nurkiju01.html
2014-15,21,MIL,NBA,PF,1,12,,,,100%,,-75.0,-65.1,0,0,0,0,0,0,0,0,1,https://www.basketball-reference.com/players/o/obryajo01.html
2017-18,24,UTA,NBA,SF,11,259,,61%,38%,1%,,-14.4,-24.9,8,7,10,0,6,0,38,1,3,https://www.basketball-reference.com/players/o/onealro01.html
2018-19,25,UTA,NBA,SF,5,137,,39%,61%,,,-1.8,+17.3,4,2,4,3,1,0,20,0,2,https://www.basketball-reference.com/players/o/onealro01.html
2019-20,26,UTA,NBA,SF,7,249,,2%,32%,66%,1%,-1.9,-21.2,5,1,7,4,3,3,48,0,1,https://www.basketball-reference.com/players/o/onealro01.html
2018-19,28,IND,NBA,C,1,2,,,,,100%,+166.7,+174.3,1,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/o/oquinky01.html
2019-20,29,PHI,NBA,C,1,6,,,,100%,,-7.7,+5.2,0,0,0,1,0,0,3,0,0,https://www.basketball-reference.com/players/o/oquinky01.html
2005-06,30,SAS,NBA,C,7,34,,,,58%,42%,+3.0,+0.9,0,0,4,0,1,2,3,0,2,https://www.basketball-reference.com/players/o/obertfa01.html
2006-07,31,SAS,NBA,C,20,415,,,,63%,37%,+11.4,+12.5,3,0,30,3,8,10,33,3,8,https://www.basketball-reference.com/players/o/obertfa01.html
2007-08,32,SAS,NBA,C,17,331,,,,70%,30%,+3.4,+6.6,10,0,22,2,3,9,47,1,6,https://www.basketball-reference.com/players/o/obertfa01.html
2008-09,33,SAS,NBA,C,2,22,,,,,100%,+20.0,+29.9,1,1,1,0,1,0,0,0,1,https://www.basketball-reference.com/players/o/obertfa01.html
2016-17,23,WAS,NBA,C,4,5,,,,,100%,0.0,+0.7,1,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/o/ochefda01.html
2008-09,21,POR,NBA,C,6,96,,,,7%,93%,+3.7,+14.5,1,4,12,2,6,1,0,2,1,https://www.basketball-reference.com/players/o/odengr01.html
2013-14,26,MIA,NBA,C,3,7,,,,,100%,-20.0,-22.8,0,0,1,0,0,0,2,0,0,https://www.basketball-reference.com/players/o/odengr01.html
2017-18,23,BOS,NBA,PF,17,230,,7%,39%,54%,,-5.8,-8.7,1,0,9,0,3,0,5,1,3,https://www.basketball-reference.com/players/o/ojelese01.html
2018-19,24,BOS,NBA,PF,6,34,,4%,84%,12%,,-4.0,-1.4,0,0,4,1,0,1,4,0,1,https://www.basketball-reference.com/players/o/ojelese01.html
2019-20,25,BOS,NBA,PF,13,122,,,60%,38%,3%,-4.8,-11.6,0,0,4,0,1,0,3,0,1,https://www.basketball-reference.com/players/o/ojelese01.html
2010-11,28,NOH,NBA,C,6,188,,,,16%,84%,-9.8,-2.5,3,4,15,1,6,1,0,1,5,https://www.basketball-reference.com/players/o/okafoem01.html
