Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist., ,2P_% of FGA by Distance,0-3_% of FGA by Distance,3-10_% of FGA by Distance,10-16_% of FGA by Distance,16-3P_% of FGA by Distance,3P_% of FGA by Distance, ,2P_FG% by Distance,0-3_FG% by Distance,3-10_FG% by Distance,10-16_FG% by Distance,16-3P_FG% by Distance,3P_FG% by Distance, ,2P_% of FG Ast'd,3P_% of FG Ast'd, ,%FGA_Dunks,#_Dunks, ,%3PA_Corner 3s,3P%_Corner 3s, ,Att._Heaves,#_Heaves,Player_link
2017-18,25,POR,NBA,SG,4,59,.400,18.5,,.333,.333,.000,.000,.000,.667,,.800,.800,,,,.200,,.750,1.000,,.067,1,,.100,.000,,1,0,https://www.basketball-reference.com/players/c/connapa01.html
2018-19,26,MIL,NBA,SG,15,324,.481,16.0,,.455,.273,.130,.026,.026,.545,,.629,.810,.400,.500,.000,.357,,.727,1.000,,.052,4,,.286,.417,,0,0,https://www.basketball-reference.com/players/c/connapa01.html
2019-20,27,MIL,NBA,SG,10,171,.429,18.0,,.343,.229,.114,.000,.000,.657,,.583,.875,.000,,,.348,,.714,.875,,.029,1,,.130,.000,,0,0,https://www.basketball-reference.com/players/c/connapa01.html
2003-04,23,LAL,NBA,C,13,46,.333,9.7,,1.000,.333,.067,.333,.267,.000,,.333,.200,1.000,.600,.000,,,.200,,,.067,1,,,,,0,0,https://www.basketball-reference.com/players/c/cookbr01.html
2005-06,25,LAL,NBA,PF,7,78,.391,14.1,,.761,.261,.065,.152,.283,.239,,.400,.417,.333,.286,.462,.364,,.429,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/c/cookbr01.html
2006-07,26,LAL,NBA,PF,5,51,.333,15.8,,.611,.278,.000,.111,.222,.389,,.273,.400,,.000,.250,.429,,.667,1.000,,.000,0,,.286,.500,,0,0,https://www.basketball-reference.com/players/c/cookbr01.html
2008-09,28,HOU,NBA,PF,6,32,.267,18.3,,.400,.133,.200,.000,.067,.600,,.333,.500,.333,,.000,.222,,.500,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/c/cookbr01.html
2008-09,21,MIA,NBA,SF,7,161,.310,22.3,,.286,.071,.000,.048,.167,.714,,.333,.667,,.000,.286,.300,,.750,1.000,,.000,0,,.067,.000,,1,0,https://www.basketball-reference.com/players/c/cookda02.html
2010-11,23,OKC,NBA,SG,17,195,.393,24.1,,.179,.054,.018,.000,.107,.821,,.600,1.000,1.000,,.333,.348,,.833,1.000,,.018,1,,.522,.417,,4,0,https://www.basketball-reference.com/players/c/cookda02.html
2011-12,24,OKC,NBA,SG,16,109,.378,21.4,,.351,.027,.054,.027,.243,.649,,.462,1.000,.500,1.000,.333,.333,,.833,1.000,,.000,0,,.375,.444,,0,0,https://www.basketball-reference.com/players/c/cookda02.html
2012-13,25,CHI,NBA,SG,6,36,.100,23.3,,.200,.000,.000,.100,.100,.800,,.000,,,.000,.000,.125,,,1.000,,.000,0,,.375,.000,,0,0,https://www.basketball-reference.com/players/c/cookda02.html
2017-18,24,GSW,NBA,PG,17,175,.448,16.1,,.537,.194,.119,.075,.149,.463,,.639,.769,.375,.800,.600,.226,,.478,.571,,.000,0,,.387,.167,,1,0,https://www.basketball-reference.com/players/c/cookqu01.html
2018-19,25,GSW,NBA,PG,17,193,.400,18.8,,.514,.114,.057,.114,.229,.486,,.472,.750,.750,.250,.375,.324,,.471,.727,,.000,0,,.147,.200,,0,0,https://www.basketball-reference.com/players/c/cookqu01.html
2019-20,26,LAL,NBA,PG,6,24,.500,15.2,,.600,.300,.100,.100,.100,.400,,.500,.667,1.000,.000,.000,.500,,.000,.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/c/cookqu01.html
2019-20,22,DEN,NBA,SF,1,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/c/cookty01.html
2012-13,28,NYK,NBA,PF,9,93,.400,21.0,,.233,.133,.000,.033,.067,.767,,.143,.250,,.000,.000,.478,,.000,.909,,.000,0,,.130,.667,,0,0,https://www.basketball-reference.com/players/c/copelch01.html
2013-14,29,IND,NBA,SF,12,82,.429,16.7,,.429,.250,.107,.071,.000,.571,,.500,.571,.000,1.000,,.375,,.167,.833,,.000,0,,.063,.000,,0,0,https://www.basketball-reference.com/players/c/copelch01.html
2018-19,28,GSW,NBA,C,8,133,.396,9.9,,.774,.302,.377,.019,.075,.226,,.439,.688,.300,1.000,.000,.250,,.778,1.000,,.038,2,,.000,,,0,0,https://www.basketball-reference.com/players/c/couside01.html
2017-18,27,PHI,NBA,SF,10,281,.325,16.2,,.422,.277,.072,.024,.036,.578,,.343,.478,.000,.000,.333,.313,,.750,.867,,.012,0,,.167,.625,,0,0,https://www.basketball-reference.com/players/c/covinro01.html
2019-20,29,HOU,NBA,C,12,379,.495,19.0,,.284,.168,.095,.011,.011,.716,,.481,.625,.333,.000,.000,.500,,.769,1.000,,.021,2,,.279,.579,,0,0,https://www.basketball-reference.com/players/c/covinro01.html
2014-15,22,POR,NBA,SG,2,39,.800,10.0,,.600,.600,.000,.000,.000,.400,,.667,.667,,,,1.000,,1.000,1.000,,.200,1,,.500,1.000,,0,0,https://www.basketball-reference.com/players/c/crabbal01.html
2015-16,23,POR,NBA,SG,11,302,.521,18.6,,.521,.123,.055,.164,.178,.479,,.605,.667,.500,.667,.538,.429,,.696,1.000,,.014,1,,.229,.375,,1,0,https://www.basketball-reference.com/players/c/crabbal01.html
2016-17,24,POR,NBA,SG,4,92,.375,19.3,,.458,.125,.000,.125,.208,.542,,.545,.333,,.667,.600,.231,,.833,1.000,,.000,0,,.308,.500,,0,0,https://www.basketball-reference.com/players/c/crabbal01.html
2018-19,28,DEN,NBA,SF,14,330,.478,14.0,,.478,.319,.159,.000,.000,.522,,.485,.636,.182,,,.472,,.688,1.000,,.043,3,,.306,.364,,0,0,https://www.basketball-reference.com/players/c/craigto01.html
2019-20,29,DEN,NBA,SF,19,375,.423,14.6,,.462,.321,.128,.013,.000,.538,,.611,.720,.400,.000,,.262,,.818,1.000,,.051,3,,.476,.200,,1,0,https://www.basketball-reference.com/players/c/craigto01.html
2012-13,24,BOS,NBA,SG,5,59,.304,17.2,,.478,.087,.261,.043,.087,.522,,.364,.000,.500,1.000,.000,.250,,.500,.667,,.000,0,,.250,.333,,0,0,https://www.basketball-reference.com/players/c/crawfjo02.html
2013-14,25,GSW,NBA,SG,6,57,.364,10.8,,.788,.242,.333,.152,.061,.212,,.385,.625,.364,.000,.500,.286,,.200,.500,,.030,1,,.143,1.000,,0,0,https://www.basketball-reference.com/players/c/crawfjo02.html
2017-18,29,NOP,NBA,SG,2,15,.615,20.2,,.385,.077,.077,.154,.077,.615,,1.000,1.000,1.000,1.000,1.000,.375,,.000,.333,,.000,0,,.125,.000,,0,0,https://www.basketball-reference.com/players/c/crawfjo02.html
2013-14,23,DAL,NBA,SF,7,81,.444,13.9,,.611,.333,.056,.056,.167,.389,,.455,.833,.000,.000,.000,.429,,.800,.667,,.111,2,,.571,.500,,0,0,https://www.basketball-reference.com/players/c/crowdja01.html
2014-15,24,BOS,NBA,SF,4,100,.517,11.5,,.655,.414,.138,.000,.103,.345,,.632,.750,.500,,.333,.300,,.583,1.000,,.034,1,,.100,.000,,0,0,https://www.basketball-reference.com/players/c/crowdja01.html
2015-16,25,BOS,NBA,SF,6,197,.278,17.3,,.431,.208,.083,.042,.097,.569,,.323,.600,.167,.000,.000,.244,,.600,.900,,.028,2,,.268,.364,,0,0,https://www.basketball-reference.com/players/c/crowdja01.html
2016-17,26,BOS,NBA,SF,18,596,.435,14.7,,.560,.340,.055,.055,.100,.440,,.500,.662,.455,.182,.200,.352,,.839,.935,,.020,3,,.227,.250,,0,0,https://www.basketball-reference.com/players/c/crowdja01.html
2017-18,27,UTA,NBA,SF,11,323,.324,18.7,,.389,.130,.093,.074,.093,.611,,.310,.357,.200,.375,.300,.333,,.615,.955,,.009,1,,.258,.294,,1,0,https://www.basketball-reference.com/players/c/crowdja01.html
2018-19,28,UTA,NBA,SF,5,130,.370,18.3,,.348,.174,.109,.022,.043,.652,,.500,.875,.200,.000,.000,.300,,.500,1.000,,.022,1,,.233,.286,,0,0,https://www.basketball-reference.com/players/c/crowdja01.html
2019-20,29,MIA,NBA,PF,21,660,.403,21.4,,.199,.119,.030,.020,.030,.801,,.650,.917,.167,.750,.000,.342,,.923,.982,,.005,1,,.224,.306,,0,0,https://www.basketball-reference.com/players/c/crowdja01.html
2009-10,22,POR,NBA,PF,5,42,.600,11.8,,.933,.333,.067,.133,.400,.067,,.643,.800,1.000,.500,.500,.000,,.667,,,.067,1,,.000,,,0,0,https://www.basketball-reference.com/players/c/cunnida01.html
2011-12,24,MEM,NBA,PF,7,49,.364,9.3,,1.000,.364,.182,.182,.273,.000,,.364,.750,.500,.000,.000,,,.500,,,.091,1,,,,,0,0,https://www.basketball-reference.com/players/c/cunnida01.html
2014-15,27,NOP,NBA,PF,4,75,.818,10.0,,1.000,.455,.000,.182,.364,.000,,.818,1.000,,1.000,.500,,,.667,,,.182,2,,,,,0,0,https://www.basketball-reference.com/players/c/cunnida01.html
2018-19,31,SAS,NBA,PF,5,13,.667,18.7,,.333,.000,.333,.000,.000,.667,,.000,,.000,,,1.000,,,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/c/cunnida01.html
2018-19,28,POR,NBA,SG,16,326,.366,20.4,,.366,.073,.110,.061,.122,.634,,.300,.500,.222,.000,.400,.404,,.333,.857,,.000,0,,.192,.600,,1,0,https://www.basketball-reference.com/players/c/curryse01.html
2019-20,29,DAL,NBA,SG,6,173,.585,16.6,,.604,.094,.151,.189,.170,.396,,.656,1.000,.375,.700,.667,.476,,.476,.900,,.000,0,,.286,.667,,0,0,https://www.basketball-reference.com/players/c/curryse01.html
2012-13,24,GSW,NBA,PG,12,497,.434,17.8,,.549,.140,.123,.068,.217,.451,,.465,.667,.310,.438,.431,.396,,.150,.524,,.000,0,,.160,.706,,1,0,https://www.basketball-reference.com/players/c/curryst01.html
2013-14,25,GSW,NBA,PG,7,296,.440,17.4,,.509,.190,.103,.078,.138,.491,,.492,.636,.250,.444,.500,.386,,.138,.455,,.009,1,,.175,.200,,1,0,https://www.basketball-reference.com/players/c/curryst01.html
2014-15,26,GSW,NBA,PG,21,826,.456,18.3,,.472,.153,.121,.059,.139,.528,,.493,.701,.396,.192,.475,.422,,.363,.541,,.005,2,,.147,.559,,2,1,https://www.basketball-reference.com/players/c/curryst01.html
2015-16,27,GSW,NBA,PG,18,614,.438,18.8,,.414,.186,.086,.056,.089,.586,,.486,.540,.345,.526,.433,.404,,.265,.500,,.000,0,,.131,.462,,3,0,https://www.basketball-reference.com/players/c/curryst01.html
2016-17,28,GSW,NBA,PG,17,601,.484,18.7,,.449,.192,.090,.080,.087,.551,,.564,.583,.500,.600,.556,.419,,.266,.500,,.000,0,,.122,.571,,7,0,https://www.basketball-reference.com/players/c/curryst01.html
2017-18,29,GSW,NBA,PG,15,555,.451,17.5,,.467,.184,.128,.056,.099,.533,,.514,.732,.436,.353,.300,.395,,.342,.547,,.000,0,,.173,.429,,1,0,https://www.basketball-reference.com/players/c/curryst01.html
2018-19,30,GSW,NBA,PG,22,846,.441,19.8,,.434,.139,.102,.088,.104,.566,,.524,.667,.318,.605,.467,.377,,.388,.576,,.002,0,,.111,.407,,9,0,https://www.basketball-reference.com/players/c/curryst01.html
2003-04,23,DAL,NBA,SG,5,184,.427,8.2,,.907,.360,.293,.133,.120,.093,,.456,.556,.455,.300,.333,.143,,.484,1.000,,.040,3,,.286,.000,,0,0,https://www.basketball-reference.com/players/d/daniema01.html
2004-05,24,DAL,NBA,SG,11,165,.433,8.3,,.900,.483,.100,.167,.150,.100,,.463,.552,.500,.300,.333,.167,,.320,1.000,,.033,1,,.500,.333,,0,0,https://www.basketball-reference.com/players/d/daniema01.html
2005-06,25,DAL,NBA,SG,20,222,.446,7.4,,.911,.464,.268,.125,.054,.089,,.451,.577,.533,.000,.000,.400,,.304,.500,,.089,5,,.600,.667,,1,0,https://www.basketball-reference.com/players/d/daniema01.html
2009-10,29,BOS,NBA,SF,11,37,.385,11.1,,.846,.154,.308,.308,.077,.154,,.364,1.000,.250,.000,1.000,.500,,.500,1.000,,.000,0,,1.000,.500,,0,0,https://www.basketball-reference.com/players/d/daniema01.html
2011-12,31,BOS,NBA,SG,15,92,.579,7.3,,.895,.579,.105,.053,.158,.105,,.647,.818,.000,.000,.667,.000,,.636,,,.158,3,,.000,,,0,0,https://www.basketball-reference.com/players/d/daniema01.html
2012-13,32,MIL,NBA,SF,3,33,.545,9.8,,.818,.364,.182,.273,.000,.182,,.667,1.000,.000,.667,,.000,,.833,,,.091,1,,1.000,.000,,0,0,https://www.basketball-reference.com/players/d/daniema01.html
2013-14,22,HOU,NBA,SG,4,68,.529,25.5,,.118,.000,.000,.059,.059,.882,,.500,,,.000,1.000,.533,,1.000,1.000,,.000,0,,.333,.600,,1,0,https://www.basketball-reference.com/players/d/danietr01.html
2015-16,24,CHO,NBA,SG,4,18,.125,17.8,,.625,.125,.125,.000,.375,.375,,.200,.000,.000,,.333,.000,,1.000,,,.000,0,,.333,.000,,0,0,https://www.basketball-reference.com/players/d/danietr01.html
2016-17,25,MEM,NBA,SG,6,68,.333,25.2,,.000,.000,.000,.000,.000,1.000,,,,,,,.333,,,1.000,,.000,0,,.222,.500,,0,0,https://www.basketball-reference.com/players/d/danietr01.html
2019-20,28,DEN,NBA,SG,6,30,.500,17.8,,.500,.167,.167,.000,.167,.500,,.500,.500,.000,,1.000,.500,,.333,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/d/danietr01.html
2014-15,27,BOS,NBA,SF,3,14,.333,12.0,,.667,.167,.500,.000,.000,.333,,.500,1.000,.333,,,.000,,1.000,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/d/datomlu01.html
2014-15,21,NOP,NBA,PF,4,172,.540,9.3,,.977,.276,.253,.287,.161,.023,,.553,.708,.500,.520,.429,.000,,.723,,,.138,10,,.000,,,0,0,https://www.basketball-reference.com/players/d/davisan02.html
2017-18,24,NOP,NBA,PF,9,358,.520,8.9,,.892,.387,.221,.137,.152,.108,,.549,.696,.533,.286,.419,.273,,.790,1.000,,.176,34,,.091,.000,,1,0,https://www.basketball-reference.com/players/d/davisan02.html
2019-20,26,LAL,NBA,PF,21,769,.571,11.7,,.833,.284,.187,.175,.187,.167,,.609,.824,.537,.397,.552,.383,,.577,.913,,.156,54,,.250,.400,,0,0,https://www.basketball-reference.com/players/d/davisan02.html
2016-17,20,MEM,NBA,C,3,11,.600,1.0,,1.000,1.000,.000,.000,.000,.000,,.600,.600,,,,,,.667,,,.400,2,,,,,0,0,https://www.basketball-reference.com/players/d/davisde01.html
2012-13,23,MEM,NBA,PF,8,48,.417,3.4,,1.000,.667,.333,.000,.000,.000,,.417,.375,.500,,,,,.800,,,.333,2,,,,,0,0,https://www.basketball-reference.com/players/d/davised01.html
2013-14,24,MEM,NBA,PF,7,25,.300,2.8,,1.000,.600,.400,.000,.000,.000,,.300,.500,.000,,,,,.333,,,.100,0,,,,,0,0,https://www.basketball-reference.com/players/d/davised01.html
2015-16,26,POR,NBA,PF,11,205,.525,4.9,,.950,.600,.300,.050,.000,.050,,.553,.625,.417,.500,,.000,,.619,,,.175,6,,.000,,,1,0,https://www.basketball-reference.com/players/d/davised01.html
2017-18,28,POR,NBA,C,4,71,.500,2.1,,1.000,.700,.200,.100,.000,.000,,.500,.714,.000,.000,,,,.600,,,.500,5,,,,,0,0,https://www.basketball-reference.com/players/d/davised01.html
2018-19,29,BRK,NBA,C,3,41,.700,2.0,,1.000,.800,.200,.000,.000,.000,,.700,.750,.500,,,,,.571,,,.100,1,,,,,0,0,https://www.basketball-reference.com/players/d/davised01.html
2007-08,22,BOS,NBA,C,17,137,.412,6.6,,.971,.529,.147,.147,.147,.029,,.424,.500,.400,.400,.200,.000,,.714,,,.088,3,,.000,,,0,0,https://www.basketball-reference.com/players/d/davisgl01.html
2008-09,23,BOS,NBA,C,14,510,.491,9.7,,1.000,.417,.086,.120,.377,.000,,.491,.644,.400,.476,.348,,,.802,,,.034,6,,,,,0,0,https://www.basketball-reference.com/players/d/davisgl01.html
2009-10,24,BOS,NBA,PF,24,483,.476,7.4,,.976,.565,.089,.073,.250,.024,,.488,.586,.364,.333,.355,.000,,.831,,,.024,3,,.333,.000,,0,0,https://www.basketball-reference.com/players/d/davisgl01.html
2010-11,25,BOS,NBA,C,9,191,.391,10.5,,.978,.239,.261,.174,.304,.022,,.400,.364,.333,.375,.500,.000,,.611,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/d/davisgl01.html
2011-12,26,ORL,NBA,PF,5,190,.438,9.7,,1.000,.393,.090,.135,.382,.000,,.438,.543,.500,.417,.324,,,.769,,,.067,5,,,,,0,0,https://www.basketball-reference.com/players/d/davisgl01.html
2013-14,28,LAC,NBA,PF,13,158,.610,7.8,,1.000,.439,.195,.146,.220,.000,,.610,.722,.375,.500,.667,,,.920,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/d/davisgl01.html
2014-15,29,LAC,NBA,PF,14,144,.447,8.1,,.974,.368,.342,.026,.237,.026,,.459,.500,.385,1.000,.444,.000,,.824,,,.053,2,,.000,,,1,0,https://www.basketball-reference.com/players/d/davisgl01.html
2004-05,24,PHI,NBA,PF,2,4,.000,26.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/d/davisjo02.html
2019-20,22,TOR,NBA,SG,6,84,.483,17.7,,.345,.172,.172,.000,.000,.655,,.600,.800,.400,,,.421,,.500,1.000,,.034,1,,.158,.000,,0,0,https://www.basketball-reference.com/players/d/daviste02.html
2012-13,24,MEM,NBA,SF,4,20,.375,16.4,,.875,.000,.250,.000,.625,.125,,.429,,1.000,,.200,.000,,.667,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/d/dayeau01.html
2013-14,25,SAS,NBA,SF,1,6,.000,11.5,,1.000,.500,.000,.000,.500,.000,,.000,.000,,,.000,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/d/dayeau01.html
2012-13,25,SAS,NBA,SG,5,14,.250,22.5,,.250,.000,.000,.250,.000,.750,,1.000,,,1.000,,.000,,.000,,,.000,0,,.333,.000,,0,0,https://www.basketball-reference.com/players/d/decolna01.html
2013-14,26,TOR,NBA,SF,1,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/d/decolna01.html
2013-14,24,TOR,NBA,SG,7,282,.385,13.9,,.846,.162,.197,.103,.385,.154,,.394,.684,.304,.083,.400,.333,,.333,.333,,.043,5,,.611,.455,,0,0,https://www.basketball-reference.com/players/d/derozde01.html
2014-15,25,TOR,NBA,SG,4,159,.400,13.4,,.900,.138,.200,.200,.363,.100,,.403,.818,.375,.188,.379,.375,,.276,1.000,,.013,1,,.375,.000,,0,0,https://www.basketball-reference.com/players/d/derozde01.html
2015-16,26,TOR,NBA,SG,20,746,.394,13.2,,.935,.133,.198,.221,.379,.065,,.411,.509,.380,.409,.397,.154,,.275,1.000,,.018,5,,.346,.222,,0,0,https://www.basketball-reference.com/players/d/derozde01.html
2016-17,27,TOR,NBA,SG,10,373,.434,11.2,,.914,.320,.149,.143,.303,.086,,.469,.554,.615,.360,.358,.067,,.187,1.000,,.029,4,,.333,.000,,0,0,https://www.basketball-reference.com/players/d/derozde01.html
2017-18,28,TOR,NBA,SG,10,354,.437,11.4,,.824,.281,.236,.151,.156,.176,,.470,.554,.553,.333,.323,.286,,.364,.600,,.035,7,,.143,.200,,1,0,https://www.basketball-reference.com/players/d/derozde01.html
2018-19,29,SAS,NBA,SG,7,251,.487,10.4,,.992,.168,.303,.294,.227,.008,,.492,.800,.444,.429,.407,.000,,.276,,,.025,3,,1.000,.000,,0,0,https://www.basketball-reference.com/players/d/derozde01.html
2016-17,27,SAS,NBA,C,12,97,.609,2.1,,1.000,.870,.087,.000,.043,.000,,.609,.700,.000,,.000,,,.643,,,.348,7,,,,,0,0,https://www.basketball-reference.com/players/d/dedmode01.html
2016-17,22,HOU,NBA,PF,4,31,.250,15.5,,.500,.167,.250,.000,.083,.500,,.000,.000,.000,,.000,.500,,,1.000,,.000,0,,.333,.500,,0,0,https://www.basketball-reference.com/players/d/dekkesa01.html
2016-17,27,ATL,NBA,PG,1,3,1.000,22.0,,.667,.000,.000,.000,.667,.333,,1.000,,,,1.000,1.000,,.000,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/d/delanma01.html
2005-06,23,DET,NBA,SG,8,32,.167,19.3,,.667,.000,.167,.000,.500,.333,,.000,,.000,,.000,.500,,,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/d/delfica01.html
2006-07,24,DET,NBA,SG,16,135,.405,17.0,,.568,.162,.027,.135,.243,.432,,.571,.500,.000,.400,.778,.188,,.750,1.000,,.027,1,,.625,.200,,0,0,https://www.basketball-reference.com/players/d/delfica01.html
2007-08,25,TOR,NBA,SG,5,121,.405,14.4,,.595,.324,.081,.054,.135,.405,,.500,.583,.333,1.000,.200,.267,,.545,1.000,,.000,0,,.133,.000,,0,0,https://www.basketball-reference.com/players/d/delfica01.html
2009-10,27,MIL,NBA,SF,7,226,.356,15.8,,.493,.247,.096,.041,.110,.507,,.306,.556,.143,.000,.000,.405,,.364,1.000,,.014,1,,.541,.400,,0,0,https://www.basketball-reference.com/players/d/delfica01.html
2012-13,30,HOU,NBA,SF,5,120,.375,22.1,,.225,.150,.000,.025,.050,.775,,.444,.500,,1.000,.000,.355,,.500,.909,,.025,1,,.226,.429,,1,0,https://www.basketball-reference.com/players/d/delfica01.html
2014-15,24,CLE,NBA,SG,20,497,.346,19.0,,.441,.037,.199,.118,.088,.559,,.383,.400,.481,.250,.333,.316,,.174,.875,,.000,0,,.171,.462,,1,0,https://www.basketball-reference.com/players/d/dellama01.html
2015-16,25,CLE,NBA,PG,20,241,.351,15.3,,.581,.122,.324,.081,.054,.419,,.419,.444,.417,.500,.250,.258,,.500,.875,,.000,0,,.323,.400,,1,0,https://www.basketball-reference.com/players/d/dellama01.html
2016-17,26,MIL,NBA,PG,6,159,.390,16.3,,.610,.024,.390,.049,.146,.390,,.400,1.000,.250,.500,.667,.375,,.200,1.000,,.000,0,,.063,.000,,0,0,https://www.basketball-reference.com/players/d/dellama01.html
2017-18,27,MIL,NBA,PG,6,78,.333,20.9,,.250,.083,.083,.083,.000,.750,,.667,1.000,.000,1.000,,.222,,.500,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/d/dellama01.html
2005-06,20,CHI,NBA,SF,6,180,.429,11.3,,.911,.304,.143,.143,.321,.089,,.451,.529,.500,.500,.333,.200,,.739,1.000,,.036,2,,.600,.333,,0,0,https://www.basketball-reference.com/players/d/denglu01.html
2006-07,21,CHI,NBA,SF,10,410,.524,10.6,,.994,.321,.119,.137,.417,.006,,.527,.593,.350,.522,.529,.000,,.705,,,.048,8,,.000,,,0,0,https://www.basketball-reference.com/players/d/denglu01.html
2009-10,24,CHI,NBA,SF,5,203,.463,13.6,,.850,.250,.100,.075,.425,.150,,.529,.650,.500,.667,.441,.083,,.583,1.000,,.050,3,,.667,.000,,0,0,https://www.basketball-reference.com/players/d/denglu01.html
2010-11,25,CHI,NBA,SF,16,687,.426,13.9,,.704,.274,.143,.078,.209,.296,,.469,.603,.394,.389,.375,.324,,.658,.909,,.022,5,,.382,.346,,1,1,https://www.basketball-reference.com/players/d/denglu01.html
2011-12,26,CHI,NBA,SF,6,228,.456,15.3,,.722,.152,.228,.063,.278,.278,,.491,.667,.444,.600,.409,.364,,.607,.750,,.013,1,,.182,.500,,1,0,https://www.basketball-reference.com/players/d/denglu01.html
2012-13,27,CHI,NBA,SF,5,224,.381,15.1,,.786,.226,.083,.107,.369,.214,,.470,.632,.429,.444,.387,.056,,.419,.000,,.000,0,,.222,.000,,0,0,https://www.basketball-reference.com/players/d/denglu01.html
2015-16,30,MIA,NBA,PF,14,495,.471,15.0,,.587,.246,.116,.065,.159,.413,,.506,.588,.563,.556,.318,.421,,.610,1.000,,.029,3,,.526,.467,,0,0,https://www.basketball-reference.com/players/d/denglu01.html
2019-20,23,MIL,NBA,SG,10,165,.451,12.9,,.588,.373,.137,.039,.039,.412,,.533,.684,.429,.000,.000,.333,,.688,1.000,,.059,3,,.333,.286,,0,0,https://www.basketball-reference.com/players/d/divindo01.html
2017-18,21,NOP,NBA,PF,7,48,.417,6.8,,1.000,.333,.333,.333,.000,.000,,.417,.500,.500,.250,,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/d/diallch01.html
2019-20,21,OKC,NBA,SF,3,25,.364,13.5,,.545,.273,.182,.091,.000,.455,,.500,.667,.500,.000,,.200,,.333,1.000,,.091,1,,.800,.250,,0,0,https://www.basketball-reference.com/players/d/diallha01.html
2005-06,23,PHO,NBA,PF,20,796,.526,7.8,,.976,.405,.221,.152,.197,.024,,.528,.675,.500,.432,.333,.429,,.577,1.000,,.080,21,,.143,1.000,,0,0,https://www.basketball-reference.com/players/d/diawbo01.html
2006-07,24,PHO,NBA,PF,10,235,.475,8.7,,.898,.525,.119,.136,.119,.102,,.528,.613,.571,.250,.429,.000,,.464,,,.034,2,,.667,.000,,2,0,https://www.basketball-reference.com/players/d/diawbo01.html
2007-08,25,PHO,NBA,PF,5,178,.547,10.9,,.891,.266,.250,.109,.266,.109,,.614,.882,.625,.286,.471,.000,,.371,,,.031,2,,.714,.000,,0,0,https://www.basketball-reference.com/players/d/diawbo01.html
2009-10,27,CHA,NBA,PF,4,152,.500,14.1,,.679,.214,.214,.107,.143,.321,,.684,.833,.667,.667,.500,.111,,.692,1.000,,.036,1,,.000,,,0,0,https://www.basketball-reference.com/players/d/diawbo01.html
2011-12,29,SAS,NBA,PF,14,346,.514,9.8,,.743,.486,.157,.029,.071,.257,,.519,.676,.273,.000,.200,.500,,.593,1.000,,.000,0,,.111,.500,,0,0,https://www.basketball-reference.com/players/d/diawbo01.html
2012-13,30,SAS,NBA,PF,16,273,.444,12.4,,.759,.241,.259,.074,.185,.241,,.463,.769,.500,.250,.100,.385,,.684,1.000,,.000,0,,.231,.667,,0,0,https://www.basketball-reference.com/players/d/diawbo01.html
2013-14,31,SAS,NBA,PF,23,604,.500,11.4,,.719,.306,.250,.081,.081,.281,,.539,.714,.450,.385,.308,.400,,.484,1.000,,.013,2,,.311,.643,,0,0,https://www.basketball-reference.com/players/d/diawbo01.html
2014-15,32,SAS,NBA,PF,7,198,.479,11.6,,.746,.254,.268,.141,.085,.254,,.566,.778,.368,.600,.500,.222,,.667,1.000,,.000,0,,.056,1.000,,0,0,https://www.basketball-reference.com/players/d/diawbo01.html
